"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"disease"
"DRAM2"	0.00393114997518664	0.334763713228062	0.111	0.082	1	"Mig"	"DRAM2"	"AD"
"PCF11"	0.00397705147494327	0.411001300547654	0.116	0.088	1	"Mig"	"PCF11"	"AD"
"TUBA1A"	0.00401399128658711	-0.135797782083894	0.116	0.147	1	"Mig"	"TUBA1A"	"AD"
"PSAP"	0.00404204315157907	-0.221300095264374	0.445	0.483	1	"Mig"	"PSAP"	"AD"
"ELF2"	0.00406581306685273	-0.0158254685456092	0.11	0.081	1	"Mig"	"ELF2"	"AD"
"LAMP2"	0.00415445870977793	0.211113975756075	0.103	0.077	1	"Mig"	"LAMP2"	"AD"
"RAP2B"	0.00423996459989777	0.190403721629129	0.199	0.161	1	"Mig"	"RAP2B"	"AD"
"CTSH"	0.00424907826244265	-0.0840401855329005	0.088	0.115	1	"Mig"	"CTSH"	"AD"
"NUCKS1"	0.00473174751310455	-0.338038449442803	0.34	0.385	1	"Mig"	"NUCKS1"	"AD"
"ARID2"	0.00475037006921665	0.223699730729792	0.103	0.076	1	"Mig"	"ARID2"	"AD"
"ITM2B"	0.00487273060915529	0.11552169670882	0.538	0.495	1	"Mig"	"ITM2B"	"AD"
"C16orf54"	0.00496976017957509	0.252849150424967	0.111	0.084	1	"Mig"	"C16orf54"	"AD"
"UBAP2L"	0.00527071077826401	0.0216145945457693	0.15	0.185	1	"Mig"	"UBAP2L"	"AD"
"VSIR"	0.00529085109588909	-0.538278744864601	0.137	0.168	1	"Mig"	"VSIR"	"AD"
"GCC2"	0.00553196049216952	0.0760449894692843	0.147	0.115	1	"Mig"	"GCC2"	"AD"
"OLFML3"	0.00556699071703709	0.10049252215899	0.329	0.282	1	"Mig"	"OLFML3"	"AD"
"NKTR"	0.00577815370337422	0.503602396502947	0.182	0.15	1	"Mig"	"NKTR"	"AD"
"CDC42SE2"	0.00593922874780448	-0.40476708659797	0.142	0.171	1	"Mig"	"CDC42SE2"	"AD"
"MIR1244-2"	0.0059477175219071	-0.235223405609901	0.095	0.121	1	"Mig"	"MIR1244-2"	"AD"
"MPRIP"	0.00597295902484436	0.247865195061556	0.101	0.075	1	"Mig"	"MPRIP"	"AD"
"FOXN3"	0.00602886981170306	0.395265441500819	0.128	0.1	1	"Mig"	"FOXN3"	"AD"
"ROCK1"	0.00615658377023647	0.34081654204953	0.148	0.118	1	"Mig"	"ROCK1"	"AD"
"SAR1A"	0.00618416915710809	-0.420772185835044	0.129	0.158	1	"Mig"	"SAR1A"	"AD"
"ITSN2"	0.00659137989276504	0.425342370928926	0.154	0.125	1	"Mig"	"ITSN2"	"AD"
"PLSCR1"	0.00709788246840251	-0.326361148386245	0.088	0.113	1	"Mig"	"PLSCR1"	"AD"
"ADNP"	0.00713561893101984	-0.318361956337216	0.08	0.105	1	"Mig"	"ADNP"	"AD"
"IFNGR1"	0.00719408877958696	0.155685357899805	0.593	0.553	1	"Mig"	"IFNGR1"	"AD"
"GTF2IP1"	0.00730812828355197	0.279221659716486	0.1	0.075	1	"Mig"	"GTF2IP1"	"AD"
"N4BP2L2"	0.00737340197824821	0.162914382231631	0.209	0.174	1	"Mig"	"N4BP2L2"	"AD"
"ARID1B"	0.00766239030511448	0.401490363514244	0.203	0.17	1	"Mig"	"ARID1B"	"AD"
"NPIPB5"	0.00767623075128692	0.0250238672370933	0.236	0.199	1	"Mig"	"NPIPB5"	"AD"
"LRRC8D"	0.00774148123708757	-0.523434354484295	0.081	0.104	1	"Mig"	"LRRC8D"	"AD"
"CNTRL"	0.00791090388764424	0.177094594817908	0.166	0.135	1	"Mig"	"CNTRL"	"AD"
"RNF122"	0.00794873947527982	0.0763371417396985	0.157	0.125	1	"Mig"	"RNF122"	"AD"
"CCND2"	0.00795741185105135	0.0161438177801174	0.125	0.097	1	"Mig"	"CCND2"	"AD"
"GIMAP4"	0.00803318323973196	-0.298380778662775	0.092	0.118	1	"Mig"	"GIMAP4"	"AD"
"EPB41L2"	0.00806312033253715	-0.270799922718989	0.247	0.279	1	"Mig"	"EPB41L2"	"AD"
"ACTR2"	0.00808716685316872	-0.323654595372147	0.147	0.176	1	"Mig"	"ACTR2"	"AD"
"NDUFB2"	0.00823958896989813	-0.401678352051581	0.102	0.128	1	"Mig"	"NDUFB2"	"AD"
"MT1X"	0.00825125197387472	0.303221476203554	0.125	0.098	1	"Mig"	"MT1X"	"AD"
"BAZ2B"	0.00844868410589684	-0.274801680488388	0.275	0.31	1	"Mig"	"BAZ2B"	"AD"
"SIGLEC8"	0.00864439944034321	0.237333177155321	0.143	0.113	1	"Mig"	"SIGLEC8"	"AD"
"TSC22D2"	0.00914481643101766	0.176936511248274	0.189	0.154	1	"Mig"	"TSC22D2"	"AD"
"ENO1"	0.0094621107328758	-0.348138962881313	0.092	0.117	1	"Mig"	"ENO1"	"AD"
"FUBP1"	0.00956020970550741	0.162442650157731	0.231	0.195	1	"Mig"	"FUBP1"	"AD"
"NAP1L1"	0.00971679204670313	-0.0110937798674633	0.208	0.173	1	"Mig"	"NAP1L1"	"AD"
"BBX"	0.00974698434415556	0.36911006528564	0.105	0.081	1	"Mig"	"BBX"	"AD"
"H3-5"	0.0105726606756423	0.107893523348494	0.134	0.107	1	"Mig"	"H3-5"	"AD"
"MIR12136"	0.0109714485007112	0.0248931674340899	0.163	0.134	1	"Mig"	"MIR12136"	"AD"
"BROX"	0.0109830615537846	0.0171414555352736	0.226	0.192	1	"Mig"	"BROX"	"AD"
"SPTLC2"	0.0110133133510995	-0.0410987966908851	0.112	0.139	1	"Mig"	"SPTLC2"	"AD"
"MTCO2P12"	0.0110543282230439	-0.081751772430902	0.372	0.406	1	"Mig"	"MTCO2P12"	"AD"
"NACA2"	0.0112966661190203	-0.115172156314666	0.081	0.103	1	"Mig"	"NACA2"	"AD"
"PPP1R12A"	0.011317593397808	0.250695000356471	0.139	0.113	1	"Mig"	"PPP1R12A"	"AD"
"CEBPB"	0.0118296723229358	-0.122883339625479	0.106	0.131	1	"Mig"	"CEBPB"	"AD"
"KLF6"	0.0119626355296396	-0.204967619530647	0.396	0.421	1	"Mig"	"KLF6"	"AD"
"RO60"	0.0120826781338945	0.167584331187909	0.117	0.091	1	"Mig"	"RO60"	"AD"
"LCP1"	0.0120923607625451	0.276535872592534	0.139	0.112	1	"Mig"	"LCP1"	"AD"
"CD47"	0.0124414851668644	0.490845121013266	0.108	0.084	1	"Mig"	"CD47"	"AD"
"NCOR1"	0.0126750987332001	0.102033044073538	0.152	0.122	1	"Mig"	"NCOR1"	"AD"
"LOC729998"	0.0126869929545016	0.0835617247430949	0.115	0.143	1	"Mig"	"LOC729998"	"AD"
"ZNF302"	0.0129341559975425	-0.0474659459794435	0.611	0.653	1	"Mig"	"ZNF302"	"AD"
"SOCS6"	0.0130772040349955	0.0776909870228411	0.114	0.09	1	"Mig"	"SOCS6"	"AD"
"TMIGD3"	0.0131115248449056	-0.311243896046721	0.149	0.177	1	"Mig"	"TMIGD3"	"AD"
"ARPC3"	0.013345179445886	-0.225119985423579	0.108	0.133	1	"Mig"	"ARPC3"	"AD"
"GOLGB1"	0.013395334801201	0.196088878948957	0.155	0.127	1	"Mig"	"GOLGB1"	"AD"
"POMP"	0.0137054739248178	-0.249715117282752	0.088	0.111	1	"Mig"	"POMP"	"AD"
"PSIP1"	0.014080644798374	0.111097708477904	0.125	0.099	1	"Mig"	"PSIP1"	"AD"
"SLC4A7"	0.0142628482503667	0.270600887089565	0.226	0.196	1	"Mig"	"SLC4A7"	"AD"
"PTAFR"	0.0148498324091704	0.370463323742697	0.139	0.113	1	"Mig"	"PTAFR"	"AD"
"GNB4"	0.0148804406047212	0.215451271242065	0.109	0.085	1	"Mig"	"GNB4"	"AD"
"GOLGA4"	0.0149827946676278	-0.54995741376296	0.141	0.166	1	"Mig"	"GOLGA4"	"AD"
"R3HDM2"	0.0158946177148962	0.0998224963323424	0.203	0.173	1	"Mig"	"R3HDM2"	"AD"
"TBL1XR1"	0.0161145657712736	-0.11678010307231	0.233	0.196	1	"Mig"	"TBL1XR1"	"AD"
"TNFRSF1B"	0.016770681678822	-0.525774675241	0.081	0.102	1	"Mig"	"TNFRSF1B"	"AD"
"DOCK4"	0.0172492742538104	0.210034645730445	0.248	0.214	1	"Mig"	"DOCK4"	"AD"
"JDP2"	0.0189514422652356	-0.29531401206804	0.088	0.109	1	"Mig"	"JDP2"	"AD"
"GLS"	0.0193320415118784	-0.220206791387407	0.179	0.207	1	"Mig"	"GLS"	"AD"
"RRBP1"	0.0197359680690473	-0.165190028440044	0.081	0.103	1	"Mig"	"RRBP1"	"AD"
"SEC62"	0.0197685903053171	-0.160048676866559	0.114	0.138	1	"Mig"	"SEC62"	"AD"
"ATRX"	0.0204284904939826	0.141907373106859	0.22	0.19	1	"Mig"	"ATRX"	"AD"
"WSB1"	0.0205039782395133	-0.0574063964573579	0.41	0.366	1	"Mig"	"WSB1"	"AD"
"ZNF638"	0.0210445786533482	0.0508796509794318	0.135	0.11	1	"Mig"	"ZNF638"	"AD"
"ATP8B4"	0.021080294385223	-0.333300286826504	0.088	0.11	1	"Mig"	"ATP8B4"	"AD"
"NEAT1"	0.0211971671480459	0.252993094551341	0.766	0.741	1	"Mig"	"NEAT1"	"AD"
"PRRC2C"	0.0225618107680046	-0.0392379326608481	0.297	0.265	1	"Mig"	"PRRC2C"	"AD"
"SET"	0.0232847811513327	0.0989260247492627	0.491	0.434	1	"Mig"	"SET"	"AD"
"NBPF10"	0.0238300491023129	-0.0710169782749027	0.08	0.101	1	"Mig"	"NBPF10"	"AD"
"PHIP"	0.023897676428831	0.0428427901379571	0.136	0.113	1	"Mig"	"PHIP"	"AD"
"NPIPB4"	0.024872935943048	-0.0455736336980377	0.206	0.175	1	"Mig"	"NPIPB4"	"AD"
"SMAP2"	0.0250672576946529	0.157055738988285	0.18	0.153	1	"Mig"	"SMAP2"	"AD"
"A2M"	0.0251562190514702	0.105166344857187	0.386	0.351	1	"Mig"	"A2M"	"AD"
"EEA1"	0.0258669468508305	0.0178845455936718	0.116	0.094	1	"Mig"	"EEA1"	"AD"
"POLR2J3"	0.0259093526483301	-0.094049537176778	0.164	0.192	1	"Mig"	"POLR2J3"	"AD"
"EIF4B"	0.0259233366223233	0.0177653682202907	0.106	0.084	1	"Mig"	"EIF4B"	"AD"
"MEF2A"	0.0259527118401147	-0.250938227906397	0.285	0.314	1	"Mig"	"MEF2A"	"AD"
"RACK1"	0.0265835176110683	-0.237068938714574	0.154	0.18	1	"Mig"	"RACK1"	"AD"
"PHF20"	0.0270176247023119	-0.229378085969293	0.1	0.08	1	"Mig"	"PHF20"	"AD"
"TTC14"	0.0271287696966394	0.11253792910853	0.118	0.095	1	"Mig"	"TTC14"	"AD"
"ACAP2"	0.0277788904955471	-0.305084547621341	0.104	0.126	1	"Mig"	"ACAP2"	"AD"
"ZRANB2"	0.0290462293032129	-0.0319225981970375	0.112	0.09	1	"Mig"	"ZRANB2"	"AD"
"MS4A6A"	0.0295863321250357	-0.110719182204623	0.223	0.246	1	"Mig"	"MS4A6A"	"AD"
"ARHGDIB"	0.0305179954542294	-0.380719393718938	0.222	0.248	1	"Mig"	"ARHGDIB"	"AD"
"ARID4B"	0.0308466393759029	0.16688022698318	0.119	0.097	1	"Mig"	"ARID4B"	"AD"
"LRRFIP1"	0.0312318959830668	-0.14521133580608	0.134	0.157	1	"Mig"	"LRRFIP1"	"AD"
"SSB"	0.0313447587804662	0.269646476829548	0.11	0.088	1	"Mig"	"SSB"	"AD"
"STK4"	0.0316571717030433	0.421038732930282	0.151	0.127	1	"Mig"	"STK4"	"AD"
"NAA15"	0.0316884960500731	0.0172844166460075	0.145	0.17	1	"Mig"	"NAA15"	"AD"
"METTL7A"	0.0320152558569013	-0.161189874260108	0.215	0.242	1	"Mig"	"METTL7A"	"AD"
"ARPC1B"	0.0320161331234298	-0.455449575658622	0.118	0.14	1	"Mig"	"ARPC1B"	"AD"
"RGS10"	0.0324164622530996	0.153280329696948	0.142	0.12	1	"Mig"	"RGS10"	"AD"
"BCL10"	0.0325524332308943	0.151838664277298	0.114	0.092	1	"Mig"	"BCL10"	"AD"
"PKN2"	0.0326909002765229	0.252042974808413	0.116	0.095	1	"Mig"	"PKN2"	"AD"
"PSME1"	0.0340764838312341	-0.304704435074772	0.081	0.1	1	"Mig"	"PSME1"	"AD"
"GAPVD1"	0.0342533006931893	-0.195586221237407	0.096	0.117	1	"Mig"	"GAPVD1"	"AD"
"EEF1B2P3"	0.0345552378225968	-0.153384566881899	0.081	0.1	1	"Mig"	"EEF1B2P3"	"AD"
"RBM47"	0.0353326650006892	-0.105731763660706	0.108	0.129	1	"Mig"	"RBM47"	"AD"
"CHP1"	0.0373005519801767	0.168049628335529	0.175	0.15	1	"Mig"	"CHP1"	"AD"
"TGOLN2"	0.0373588273002839	-0.373301188569406	0.106	0.127	1	"Mig"	"TGOLN2"	"AD"
"C3AR1"	0.0374748696325654	-0.26261375117596	0.132	0.155	1	"Mig"	"C3AR1"	"AD"
"MEF2C"	0.0384588745730572	0.202168009778665	0.304	0.273	1	"Mig"	"MEF2C"	"AD"
"CCT6A"	0.039449869887724	0.0753938224013506	0.122	0.1	1	"Mig"	"CCT6A"	"AD"
"ATP6"	0.0400113037171756	-0.0315053070776274	0.596	0.552	1	"Mig"	"ATP6"	"AD"
"SETD5"	0.040050092039279	0.102801361237588	0.114	0.094	1	"Mig"	"SETD5"	"AD"
"BRD4"	0.0409737422526571	-0.114122210370474	0.25	0.278	1	"Mig"	"BRD4"	"AD"
"SYK"	0.042230196079203	0.248353697737245	0.104	0.084	1	"Mig"	"SYK"	"AD"
"SRP14"	0.0422724753724127	0.214755886376811	0.138	0.116	1	"Mig"	"SRP14"	"AD"
"SRGN"	0.0431350007471861	-0.274384402081926	0.196	0.223	1	"Mig"	"SRGN"	"AD"
"HIF1A"	0.0434979360753612	0.295648851325604	0.151	0.128	1	"Mig"	"HIF1A"	"AD"
"RNF2"	0.0434995105812119	-0.466542654231876	0.1	0.118	1	"Mig"	"RNF2"	"AD"
"MGAT4A"	0.0435936577834498	-0.0605944263923202	0.225	0.251	1	"Mig"	"MGAT4A"	"AD"
"MSL2"	0.0442249278073028	-0.0535521115777562	0.124	0.102	1	"Mig"	"MSL2"	"AD"
"PDS5B"	0.0445287834506538	0.249523166337279	0.132	0.11	1	"Mig"	"PDS5B"	"AD"
"KTN1"	0.046098144681435	0.344201672966788	0.246	0.219	1	"Mig"	"KTN1"	"AD"
"MTCO1P12"	0.0463602073528717	0.0164079559364017	0.44	0.413	1	"Mig"	"MTCO1P12"	"AD"
"OGFRL1"	0.04768848365502	0.245665803033585	0.2	0.175	1	"Mig"	"OGFRL1"	"AD"
"HNRNPK"	0.0477161021012324	0.150142431646453	0.154	0.131	1	"Mig"	"HNRNPK"	"AD"
"HMGN2"	0.0502390539073428	-0.26213511162273	0.082	0.1	1	"Mig"	"HMGN2"	"AD"
"SUZ12"	0.0506816952585603	0.186827149145157	0.11	0.09	1	"Mig"	"SUZ12"	"AD"
"ANKRD11"	0.0510577785657005	0.107442528283404	0.131	0.11	1	"Mig"	"ANKRD11"	"AD"
"NBPF8"	0.0530361768746846	-0.209378458387307	0.097	0.116	1	"Mig"	"NBPF8"	"AD"
"ME2"	0.0538172791269776	-0.467539455702623	0.098	0.118	1	"Mig"	"ME2"	"AD"
"PIKFYVE"	0.0557573804719803	0.0063909933944899	0.11	0.09	1	"Mig"	"PIKFYVE"	"AD"
"LHFPL2"	0.0568825832631617	0.20946367400976	0.173	0.15	1	"Mig"	"LHFPL2"	"AD"
"PRKDC"	0.0575329862572442	-0.323643792526188	0.118	0.137	1	"Mig"	"PRKDC"	"AD"
"GPBP1"	0.0581536004289151	-0.0663856574176023	0.102	0.084	1	"Mig"	"GPBP1"	"AD"
"IFI16"	0.06055202742478	-0.135997259258356	0.254	0.277	1	"Mig"	"IFI16"	"AD"
"MAP3K2"	0.0616562078050277	0.308339140445803	0.12	0.101	1	"Mig"	"MAP3K2"	"AD"
"CAPZA2"	0.0617205167368656	-0.361308346885113	0.171	0.191	1	"Mig"	"CAPZA2"	"AD"
"UBE2D3"	0.0621298632919375	0.231527374305837	0.122	0.104	1	"Mig"	"UBE2D3"	"AD"
"USP15"	0.062480646254392	-0.0140210956277573	0.213	0.242	1	"Mig"	"USP15"	"AD"
"SERF2"	0.0633845982151739	-0.0777279795133339	0.334	0.362	1	"Mig"	"SERF2"	"AD"
"RBM26"	0.0635717366796203	0.326801662018164	0.154	0.133	1	"Mig"	"RBM26"	"AD"
"ARHGAP26"	0.0637970859663894	-0.244865721845713	0.085	0.103	1	"Mig"	"ARHGAP26"	"AD"
"ANKRD36"	0.0638787828008483	-0.489571411791494	0.264	0.284	1	"Mig"	"ANKRD36"	"AD"
"EML4"	0.0649379139444633	-0.0510505278612499	0.137	0.16	1	"Mig"	"EML4"	"AD"
"PRPF40A"	0.0650524209181405	-0.363336333729565	0.101	0.083	1	"Mig"	"PRPF40A"	"AD"
"RBM5"	0.0651754208518065	-0.126342503813438	0.143	0.121	1	"Mig"	"RBM5"	"AD"
"HBS1L"	0.0657163157023913	-0.120417984243955	0.105	0.123	1	"Mig"	"HBS1L"	"AD"
"APBB1IP"	0.0659368461649261	-0.321634868204732	0.186	0.208	1	"Mig"	"APBB1IP"	"AD"
"SMG1P3"	0.0661410215617093	0.132239477371872	0.101	0.084	1	"Mig"	"SMG1P3"	"AD"
"DOCK8"	0.0667469849419933	0.248727684656654	0.344	0.32	1	"Mig"	"DOCK8"	"AD"
"DNAJA2"	0.0674864449217405	-0.250303153932085	0.088	0.105	1	"Mig"	"DNAJA2"	"AD"
"RSRC1"	0.0679724873945951	-0.168928401517125	0.116	0.134	1	"Mig"	"RSRC1"	"AD"
"CALM1"	0.0681562889121613	-0.0333397232454988	0.21	0.183	1	"Mig"	"CALM1"	"AD"
"CHD1"	0.0684482336688979	0.0674581720411616	0.16	0.141	1	"Mig"	"CHD1"	"AD"
"MTND2P28"	0.0692234253248433	0.242248248779234	0.323	0.299	1	"Mig"	"MTND2P28"	"AD"
"TSPYL1"	0.0698188921223154	-0.32137457750482	0.158	0.178	1	"Mig"	"TSPYL1"	"AD"
"SUMO2"	0.0699044835023184	-0.337126276409254	0.157	0.176	1	"Mig"	"SUMO2"	"AD"
"P2RY12"	0.0704954163800517	-0.0737918705809826	0.184	0.157	1	"Mig"	"P2RY12"	"AD"
"ANAPC16"	0.071190562233636	0.257167302910289	0.114	0.096	1	"Mig"	"ANAPC16"	"AD"
"SEMA4D"	0.0713627350278113	-0.212326562835949	0.182	0.203	1	"Mig"	"SEMA4D"	"AD"
"SERP1"	0.071455000346202	-0.0907062450260565	0.102	0.084	1	"Mig"	"SERP1"	"AD"
"JMJD1C"	0.0741916241272573	0.0549004815719614	0.161	0.14	1	"Mig"	"JMJD1C"	"AD"
"CAPG"	0.074692003824678	0.105201658661143	0.101	0.085	1	"Mig"	"CAPG"	"AD"
"RICTOR"	0.0747331692000132	0.225876505735251	0.102	0.086	1	"Mig"	"RICTOR"	"AD"
"SMG1"	0.0747678831945442	0.2848302273549	0.19	0.168	1	"Mig"	"SMG1"	"AD"
"SNX3"	0.0751761977911907	0.202335110210904	0.105	0.088	1	"Mig"	"SNX3"	"AD"
"SCAF11"	0.0753359872945583	0.106770886862118	0.23	0.202	1	"Mig"	"SCAF11"	"AD"
"THOC2"	0.075878720550998	-0.647016286107696	0.094	0.111	1	"Mig"	"THOC2"	"AD"
"H3-3A"	0.0759530687275298	-0.19365564823144	0.13	0.148	1	"Mig"	"H3-3A"	"AD"
"C9orf72"	0.0769761105459248	-0.0615901490126156	0.107	0.089	1	"Mig"	"C9orf72"	"AD"
"RSRP1"	0.0774465400936119	0.18948210452663	0.105	0.087	1	"Mig"	"RSRP1"	"AD"
"ATP6V0E1"	0.0778547078916201	0.114144002096934	0.111	0.094	1	"Mig"	"ATP6V0E1"	"AD"
"BPTF"	0.0795278873055092	0.0356160290086311	0.147	0.127	1	"Mig"	"BPTF"	"AD"
"PFDN5"	0.0817562968619288	0.142777717956409	0.119	0.101	1	"Mig"	"PFDN5"	"AD"
"SHTN1"	0.0835097617338454	0.209165096094839	0.199	0.179	1	"Mig"	"SHTN1"	"AD"
"CBWD3"	0.0850363341144337	-0.0623881269241995	0.248	0.273	1	"Mig"	"CBWD3"	"AD"
"EIF1"	0.0869605347242653	-0.000647774585266436	0.303	0.326	1	"Mig"	"EIF1"	"AD"
"YWHAB"	0.0874661628732051	-0.0868199801889147	0.16	0.18	1	"Mig"	"YWHAB"	"AD"
"NACA"	0.0879801264399242	-0.0368582880136823	0.149	0.169	1	"Mig"	"NACA"	"AD"
"KPNB1"	0.0888041423239589	-0.292618222542874	0.112	0.129	1	"Mig"	"KPNB1"	"AD"
"TSPAN14"	0.0902231857039031	-0.255093729607067	0.228	0.247	1	"Mig"	"TSPAN14"	"AD"
"CD84"	0.0908763692107498	0.212620035981517	0.146	0.128	1	"Mig"	"CD84"	"AD"
"PTMA"	0.0912796795802191	-0.187251984797071	0.473	0.489	1	"Mig"	"PTMA"	"AD"
"STX7"	0.0915060272728802	0.257648783202299	0.115	0.098	1	"Mig"	"STX7"	"AD"
"MNDA"	0.0933387189068896	-0.453758762418922	0.086	0.101	1	"Mig"	"MNDA"	"AD"
"PGGT1B"	0.0934688621408656	-0.273494534076668	0.182	0.2	1	"Mig"	"PGGT1B"	"AD"
"ITPR2"	0.0937546584782754	-0.352712293744546	0.269	0.287	1	"Mig"	"ITPR2"	"AD"
"EEF1B2"	0.0970566998960419	-0.284179783866458	0.109	0.125	1	"Mig"	"EEF1B2"	"AD"
"KDM3B"	0.100805056357759	0.11840865773891	0.097	0.113	1	"Mig"	"KDM3B"	"AD"
"LAMP1"	0.102165318968839	-0.119696113784359	0.085	0.1	1	"Mig"	"LAMP1"	"AD"
"BMP2K"	0.103310383643082	0.242644812767691	0.222	0.199	1	"Mig"	"BMP2K"	"AD"
"NDUFV3"	0.103578859279764	-0.14385717329533	0.092	0.108	1	"Mig"	"NDUFV3"	"AD"
"LUC7L3"	0.103904139321303	-0.171838617358941	0.279	0.25	1	"Mig"	"LUC7L3"	"AD"
"SLC8A1"	0.103963931034806	0.101307633934746	0.101	0.086	1	"Mig"	"SLC8A1"	"AD"
"CTSD"	0.104565297726195	0.0273130573971347	0.101	0.118	1	"Mig"	"CTSD"	"AD"
"ATP6V0B"	0.104891244143812	-0.32564151989384	0.108	0.124	1	"Mig"	"ATP6V0B"	"AD"
"COX2"	0.105255463574873	-0.0476209198055075	0.529	0.545	1	"Mig"	"COX2"	"AD"
"PPP3CA"	0.106684748378314	-0.0220509656510925	0.396	0.358	1	"Mig"	"PPP3CA"	"AD"
"CBWD2"	0.107284389288138	0.0357421010316834	0.212	0.235	1	"Mig"	"CBWD2"	"AD"
"NPIPB11"	0.107883198536716	-0.0101965596226017	0.174	0.153	1	"Mig"	"NPIPB11"	"AD"
"ND2"	0.109764036731783	-0.00357332312685354	0.447	0.408	1	"Mig"	"ND2"	"AD"
"CBWD1"	0.109934154436687	-0.113166488595549	0.24	0.259	1	"Mig"	"CBWD1"	"AD"
"ERH"	0.111208699792738	-0.0778795643131007	0.087	0.101	1	"Mig"	"ERH"	"AD"
"TMEM144"	0.111755195603263	0.0684186990584119	0.125	0.108	1	"Mig"	"TMEM144"	"AD"
"SP1"	0.113432565626385	-0.107248827056699	0.172	0.19	1	"Mig"	"SP1"	"AD"
"CPVL"	0.113476186841652	0.0355680035147352	0.159	0.14	1	"Mig"	"CPVL"	"AD"
"UGCG"	0.113817785154034	0.255597785599432	0.177	0.156	1	"Mig"	"UGCG"	"AD"
"TNRC6B"	0.114268604340584	0.0681365274711028	0.43	0.404	1	"Mig"	"TNRC6B"	"AD"
"CTSS"	0.115727995946386	-0.213746125939752	0.161	0.18	1	"Mig"	"CTSS"	"AD"
"PTPRE"	0.116365260136019	-0.215429168979473	0.114	0.131	1	"Mig"	"PTPRE"	"AD"
"VAPA"	0.116796136267626	0.151986074784162	0.101	0.085	1	"Mig"	"VAPA"	"AD"
"HNRNPA2B1"	0.117813533471611	0.10854259978547	0.293	0.269	1	"Mig"	"HNRNPA2B1"	"AD"
"NPIPB12"	0.122573634716735	-0.0801919079546258	0.192	0.171	1	"Mig"	"NPIPB12"	"AD"
"COX1"	0.127513237909269	-0.0704881545287623	0.512	0.484	1	"Mig"	"COX1"	"AD"
"XRCC5"	0.129675859163222	-0.197891888910559	0.085	0.1	1	"Mig"	"XRCC5"	"AD"
"CSF1R"	0.133718312401289	-0.0864447749531871	0.443	0.413	1	"Mig"	"CSF1R"	"AD"
"LIPA"	0.13714307259842	0.154539871827379	0.108	0.094	1	"Mig"	"LIPA"	"AD"
"EIF4G3"	0.138063807612742	-0.181940713984046	0.179	0.194	1	"Mig"	"EIF4G3"	"AD"
"COX3"	0.138549519177356	-0.0681793677265317	0.584	0.558	1	"Mig"	"COX3"	"AD"
"APMAP"	0.140106554749979	-0.102643912516595	0.143	0.126	1	"Mig"	"APMAP"	"AD"
"ANP32A"	0.141651748466849	-0.225191745124067	0.114	0.128	1	"Mig"	"ANP32A"	"AD"
"CBWD5"	0.141703280107249	-0.0725472918332333	0.26	0.282	1	"Mig"	"CBWD5"	"AD"
"BOD1L1"	0.145844876819173	0.104873253838528	0.224	0.243	1	"Mig"	"BOD1L1"	"AD"
"BIRC6"	0.147417321347709	-0.0426749494711709	0.12	0.105	1	"Mig"	"BIRC6"	"AD"
"ANKRD36C"	0.147663921187994	-0.0141795395661584	0.244	0.26	1	"Mig"	"ANKRD36C"	"AD"
"ELOB"	0.147851476833764	0.12313058953589	0.103	0.089	1	"Mig"	"ELOB"	"AD"
"TPP2"	0.149009257144804	-0.312087142081008	0.141	0.154	1	"Mig"	"TPP2"	"AD"
"RUFY2"	0.15082319924463	-0.0958146739573453	0.09	0.103	1	"Mig"	"RUFY2"	"AD"
"CCNL1"	0.151065819574403	0.0473639486912316	0.095	0.108	1	"Mig"	"CCNL1"	"AD"
"BRD2"	0.154351849429819	-0.349521272185545	0.111	0.097	1	"Mig"	"BRD2"	"AD"
"LST1"	0.159358819565168	-0.221035972304614	0.148	0.163	1	"Mig"	"LST1"	"AD"
"MDM4"	0.160523652077002	-0.053417416004379	0.338	0.311	1	"Mig"	"MDM4"	"AD"
"WASHC4"	0.160786955643183	0.360007077692098	0.112	0.098	1	"Mig"	"WASHC4"	"AD"
"SKAP2"	0.161160013634198	-0.258817399270581	0.158	0.173	1	"Mig"	"SKAP2"	"AD"
"KCTD12"	0.16252601430567	-0.205501309300655	0.261	0.277	1	"Mig"	"KCTD12"	"AD"
"THRAP3"	0.163466484196845	0.138533579327438	0.277	0.254	1	"Mig"	"THRAP3"	"AD"
"ZDHHC2"	0.164940944533922	-0.251766631507377	0.104	0.117	1	"Mig"	"ZDHHC2"	"AD"
"DEK"	0.166239963881756	0.180264573125871	0.115	0.101	1	"Mig"	"DEK"	"AD"
"CDS2"	0.17054459975452	-0.235386171282735	0.092	0.104	1	"Mig"	"CDS2"	"AD"
"TMEM33"	0.172757989514925	-0.313998194376971	0.15	0.163	1	"Mig"	"TMEM33"	"AD"
"HNRNPDL"	0.173172358740958	-0.242017118359093	0.172	0.186	1	"Mig"	"HNRNPDL"	"AD"
"YIPF4"	0.17440687138326	0.197696530242469	0.101	0.088	1	"Mig"	"YIPF4"	"AD"
"PTPRC"	0.175951729206741	-0.127385970428989	0.28	0.295	1	"Mig"	"PTPRC"	"AD"
"MGA"	0.176096337929692	-0.118380991549994	0.111	0.125	1	"Mig"	"MGA"	"AD"
