"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"gender"
"ERO1A"	7.92956610113222e-06	-0.428321852084102	0.09	0.147	0.183553596109009	"Mig"	"ERO1A"	"male"
"ND4L"	8.35110979280845e-06	0.856072767566079	0.2	0.136	0.19331148948393	"Mig"	"ND4L"	"male"
"ACAP2"	8.52083695121246e-06	0.741848614520658	0.126	0.072	0.197240333746666	"Mig"	"ACAP2"	"male"
"KTN1"	8.69582159763305e-06	-0.067073269051424	0.219	0.144	0.20129087834201	"Mig"	"KTN1"	"male"
"C1orf162"	8.80217162674273e-06	0.988458037945654	0.125	0.072	0.203752668815841	"Mig"	"C1orf162"	"male"
"SUSD6"	9.23629716231679e-06	-0.719294044496447	0.169	0.24	0.213801806713309	"Mig"	"SUSD6"	"male"
"RPN2"	1.04207042709756e-05	0.483118204398469	0.112	0.06	0.241218462464544	"Mig"	"RPN2"	"male"
"ANKRD36C"	1.12263300225548e-05	0.343569381918412	0.26	0.185	0.259867087362099	"Mig"	"ANKRD36C"	"male"
"GCC2"	1.17457378027032e-05	0.894041162992933	0.115	0.064	0.271890338656973	"Mig"	"GCC2"	"male"
"DEK"	1.19538015810545e-05	0.727943756892998	0.101	0.052	0.27670659899825	"Mig"	"DEK"	"male"
"TUT4"	1.24068923022929e-05	0.631951338757815	0.116	0.064	0.287194743013476	"Mig"	"TUT4"	"male"
"EIF1"	1.24733699880575e-05	0.346816053779577	0.326	0.247	0.288733568483554	"Mig"	"EIF1"	"male"
"CELF2"	1.25832954963018e-05	0.311479684826997	0.14	0.082	0.291278124148394	"Mig"	"CELF2"	"male"
"NPIPB3"	1.30834060957819e-05	0.527907129223776	0.17	0.108	0.302854684305159	"Mig"	"NPIPB3"	"male"
"RAB12"	1.413786646522e-05	-0.527705058508379	0.646	0.691	0.327263332936913	"Mig"	"RAB12"	"male"
"CSDE1"	1.45233617384058e-05	0.415214791928455	0.11	0.059	0.336186777520617	"Mig"	"CSDE1"	"male"
"MDM2"	1.48477791922765e-05	-0.423918908694618	0.207	0.289	0.343696392742817	"Mig"	"MDM2"	"male"
"HSPH1"	1.51213762978327e-05	-1.01288622579009	0.098	0.151	0.35002961854223	"Mig"	"HSPH1"	"male"
"LRRK1"	1.52708609743536e-05	-0.630971033060704	0.2	0.276	0.353489889834337	"Mig"	"LRRK1"	"male"
"GLG1"	1.64476925260365e-05	-0.388562359687018	0.09	0.145	0.380731186592692	"Mig"	"GLG1"	"male"
"AMFR"	1.69212927063406e-05	-0.675381037757811	0.38	0.451	0.391694083566373	"Mig"	"AMFR"	"male"
"IGSF6"	1.80356096836993e-05	0.285005209322935	0.232	0.162	0.417488292958272	"Mig"	"IGSF6"	"male"
"XRCC5"	1.87932608335041e-05	0.740712143215467	0.1	0.053	0.435026401773953	"Mig"	"XRCC5"	"male"
"TRIM13"	1.92013594237652e-05	-0.836883377127897	0.115	0.174	0.444473067941317	"Mig"	"TRIM13"	"male"
"RAP1GDS1"	1.9777654490133e-05	-0.500990188276597	0.067	0.116	0.4578131461376	"Mig"	"RAP1GDS1"	"male"
"CTTNBP2NL"	1.97800138212528e-05	0.575530064661209	0.118	0.067	0.457867759934361	"Mig"	"CTTNBP2NL"	"male"
"PSME1"	1.97875275222951e-05	0.444047223397915	0.1	0.053	0.458041687086087	"Mig"	"PSME1"	"male"
"TMSB4XP4"	2.09884160939619e-05	-0.0238949919209408	0.784	0.671	0.485839855743029	"Mig"	"TMSB4XP4"	"male"
"ANKRD11"	2.62160206745043e-05	1.25495185192449	0.11	0.062	0.606848446573427	"Mig"	"ANKRD11"	"male"
"GTF2I"	2.82861476694545e-05	0.604492588321344	0.13	0.079	0.654767746252533	"Mig"	"GTF2I"	"male"
"NDUFB2"	2.90463982256253e-05	0.658288018838891	0.128	0.077	0.672366026126775	"Mig"	"NDUFB2"	"male"
"CANX"	2.93899152200758e-05	0.496154204399992	0.16	0.104	0.680317757514315	"Mig"	"CANX"	"male"
"CPVL"	3.11485879769199e-05	0.403918984201363	0.14	0.086	0.721027514489741	"Mig"	"CPVL"	"male"
"GNAS"	3.18076831316639e-05	0.438095667809312	0.298	0.226	0.736284249131755	"Mig"	"GNAS"	"male"
"KHDRBS3"	3.39869475463618e-05	-0.794412427508081	0.079	0.128	0.786729861803182	"Mig"	"KHDRBS3"	"male"
"MS4A7"	3.56069061893878e-05	0.426957250660098	0.193	0.131	0.82422866447195	"Mig"	"MS4A7"	"male"
"APMAP"	3.95877362475072e-05	0.521483287890223	0.126	0.076	0.916376918657297	"Mig"	"APMAP"	"male"
"CPEB4"	4.08460495297958e-05	0.341308305643349	0.205	0.141	0.945504354515713	"Mig"	"CPEB4"	"male"
"PYGL"	4.08734005122149e-05	0.684884622215521	0.125	0.075	0.946137475056751	"Mig"	"PYGL"	"male"
"ERH"	4.23347845367408e-05	0.523991069381021	0.101	0.056	0.979965592456476	"Mig"	"ERH"	"male"
"DRAM2"	4.25815834162567e-05	-0.447623005267829	0.082	0.133	0.985678492919509	"Mig"	"DRAM2"	"male"
"DDX5"	4.64563007147408e-05	0.143722152126638	0.284	0.214	1	"Mig"	"DDX5"	"male"
"HTRA1"	4.64774282306651e-05	0.176509296594024	0.169	0.111	1	"Mig"	"HTRA1"	"male"
"RETREG2"	4.82550218531135e-05	-1.06282919888059	0.093	0.144	1	"Mig"	"RETREG2"	"male"
"SDR42E1"	4.97272252315771e-05	-0.0830616891504982	0.06	0.102	1	"Mig"	"SDR42E1"	"male"
"TPI1"	5.11666597415155e-05	0.316078215837404	0.11	0.061	1	"Mig"	"TPI1"	"male"
"PHIP"	5.22979729298346e-05	0.757986561436159	0.113	0.064	1	"Mig"	"PHIP"	"male"
"ATP8B4"	5.3945860966336e-05	0.568929504038653	0.11	0.063	1	"Mig"	"ATP8B4"	"male"
"HNRNPC"	5.45829153307229e-05	0.433012599337215	0.101	0.055	1	"Mig"	"HNRNPC"	"male"
"H3-5"	5.82343201702693e-05	0.0334849382118192	0.107	0.059	1	"Mig"	"H3-5"	"male"
"C1orf174"	6.5079968446452e-05	-0.865613034317172	0.058	0.1	1	"Mig"	"C1orf174"	"male"
"TMBIM6"	7.03813509818804e-05	0.36236010730655	0.252	0.187	1	"Mig"	"TMBIM6"	"male"
"ATP5MG"	7.07160643348661e-05	0.354990683446072	0.104	0.058	1	"Mig"	"ATP5MG"	"male"
"JAK3"	7.21290491915199e-05	0.454306090775528	0.123	0.075	1	"Mig"	"JAK3"	"male"
"TBXAS1"	7.23832960144677e-05	0.626545045121422	0.1	0.056	1	"Mig"	"TBXAS1"	"male"
"LY86"	7.46650444816528e-05	0.379593794346254	0.11	0.064	1	"Mig"	"LY86"	"male"
"NEMF"	7.6053245978819e-05	0.709371802620304	0.103	0.058	1	"Mig"	"NEMF"	"male"
"CYFIP1"	7.69674868604681e-05	0.150069365457485	0.169	0.113	1	"Mig"	"CYFIP1"	"male"
"NAP1L1"	7.83993052285362e-05	0.683145399695229	0.173	0.118	1	"Mig"	"NAP1L1"	"male"
"CCDC88A"	8.42009718170578e-05	-0.0378562718517528	0.218	0.153	1	"Mig"	"CCDC88A"	"male"
"PFDN5"	8.4698610941788e-05	0.266773337721183	0.101	0.057	1	"Mig"	"PFDN5"	"male"
"HIF1A"	8.93079677592576e-05	0.662085966982366	0.128	0.08	1	"Mig"	"HIF1A"	"male"
"SDCCAG8"	9.25607711753571e-05	0.89792153867176	0.141	0.091	1	"Mig"	"SDCCAG8"	"male"
"PRPF38B"	9.48396083917672e-05	0.301725951676592	0.202	0.142	1	"Mig"	"PRPF38B"	"male"
"PABPC1"	9.83370968994877e-05	0.0825959721049068	0.411	0.321	1	"Mig"	"PABPC1"	"male"
"CHD9"	9.83721930322135e-05	0.0589742543035272	0.157	0.103	1	"Mig"	"CHD9"	"male"
"MTDH"	0.000101525310101448	0.0817098162000249	0.163	0.108	1	"Mig"	"MTDH"	"male"
"WASF2"	0.000102313664513688	0.305148204245565	0.123	0.075	1	"Mig"	"WASF2"	"male"
"FCGR2A"	0.000107325359354051	0.246850709976739	0.233	0.167	1	"Mig"	"FCGR2A"	"male"
"MBNL1"	0.000109401984290701	0.529512836810408	0.15	0.098	1	"Mig"	"MBNL1"	"male"
"NBPF14"	0.000110805538693026	0.189111247627411	0.125	0.077	1	"Mig"	"NBPF14"	"male"
"YWHAZ"	0.000112894637586555	0.261387786477963	0.189	0.13	1	"Mig"	"YWHAZ"	"male"
"LSM12"	0.000115189031041968	-0.854887767552325	0.07	0.113	1	"Mig"	"LSM12"	"male"
"UBE2B"	0.000116102150461139	-0.843745981625883	0.151	0.208	1	"Mig"	"UBE2B"	"male"
"TLN1"	0.00011775570455144	0.622167989087308	0.118	0.072	1	"Mig"	"TLN1"	"male"
"IRF2BP2"	0.000122478002378388	-0.253518614953895	0.086	0.134	1	"Mig"	"IRF2BP2"	"male"
"DOCK4"	0.000125281084398182	0.335673178065059	0.214	0.157	1	"Mig"	"DOCK4"	"male"
"QKI"	0.000137853248243402	0.287728707031288	0.307	0.242	1	"Mig"	"QKI"	"male"
"LINC01169"	0.000146249831837474	-0.25873927487599	0.065	0.104	1	"Mig"	"LINC01169"	"male"
"ARID1B"	0.000154778005880466	-1.20324352440949	0.17	0.225	1	"Mig"	"ARID1B"	"male"
"CAPZB"	0.000168803419835536	-0.0671016234963036	0.279	0.211	1	"Mig"	"CAPZB"	"male"
"SORL1"	0.000169568975935672	0.0993831349188832	0.385	0.311	1	"Mig"	"SORL1"	"male"
"THOC2"	0.000172537896613957	0.671219892906348	0.111	0.067	1	"Mig"	"THOC2"	"male"
"RBM3"	0.000193466890689404	-0.105868084620366	0.189	0.131	1	"Mig"	"RBM3"	"male"
"NUP50"	0.000196954115878284	-0.5868523879105	0.112	0.162	1	"Mig"	"NUP50"	"male"
"SEPTIN2"	0.000198450957769877	0.282047360095527	0.117	0.072	1	"Mig"	"SEPTIN2"	"male"
"PRKDC"	0.00022440678937425	0.640493555272291	0.137	0.09	1	"Mig"	"PRKDC"	"male"
"C9orf72"	0.000225137516585084	-0.296069397280604	0.089	0.136	1	"Mig"	"C9orf72"	"male"
"EML4"	0.000226914523829219	0.374872977801562	0.16	0.107	1	"Mig"	"EML4"	"male"
"EEF1A1P19"	0.000266185882950272	-0.0889453624797804	0.133	0.082	1	"Mig"	"EEF1A1P19"	"male"
"TCF4"	0.000272532818470374	0.223985740546377	0.222	0.161	1	"Mig"	"TCF4"	"male"
"RASSF3"	0.000284521349983901	-1.06748693523928	0.11	0.158	1	"Mig"	"RASSF3"	"male"
"SPECC1"	0.000300055289465527	-0.495828104239079	0.08	0.123	1	"Mig"	"SPECC1"	"male"
"CDV3"	0.000315071586196505	-0.719890090619509	0.078	0.121	1	"Mig"	"CDV3"	"male"
"SRP14"	0.000315510589499786	0.36856782226328	0.116	0.073	1	"Mig"	"SRP14"	"male"
"SIGLEC14"	0.000315604063491568	-0.5945491657077	0.33	0.399	1	"Mig"	"SIGLEC14"	"male"
"TIAM1"	0.000323728313553125	-0.683468978985465	0.134	0.184	1	"Mig"	"TIAM1"	"male"
"YWHAB"	0.000337244975087412	0.448979543896913	0.18	0.128	1	"Mig"	"YWHAB"	"male"
"AKAP13"	0.000337830530586801	0.468691202067445	0.177	0.128	1	"Mig"	"AKAP13"	"male"
"CORO1A"	0.000349699411366979	0.335159051822951	0.1	0.06	1	"Mig"	"CORO1A"	"male"
"FOXN3"	0.00035147241548898	0.316799229084422	0.1	0.059	1	"Mig"	"FOXN3"	"male"
"ROCK1"	0.000362121203878674	0.269966135328751	0.118	0.074	1	"Mig"	"ROCK1"	"male"
"ANP32A"	0.000403887987941359	0.105969903683198	0.128	0.084	1	"Mig"	"ANP32A"	"male"
"JMJD1C"	0.000412106233720853	0.401943776878688	0.14	0.093	1	"Mig"	"JMJD1C"	"male"
"ANKRD40"	0.000454576353623466	-0.50605172772525	0.121	0.17	1	"Mig"	"ANKRD40"	"male"
"CLEC7A"	0.000470033148430616	-0.422047628178022	0.433	0.505	1	"Mig"	"CLEC7A"	"male"
"STRN3"	0.000484477147071073	-0.388534443139122	0.084	0.127	1	"Mig"	"STRN3"	"male"
"ITSN2"	0.000512600257493115	-0.242630962351337	0.125	0.081	1	"Mig"	"ITSN2"	"male"
"SRRM1"	0.000517066501054199	0.225552277615031	0.246	0.189	1	"Mig"	"SRRM1"	"male"
"SLTM"	0.000566590367531036	0.646442024313363	0.112	0.072	1	"Mig"	"SLTM"	"male"
"CALM2"	0.000585585975327878	-0.397887853233343	0.404	0.484	1	"Mig"	"CALM2"	"male"
"ARL6IP5"	0.00059951366323257	0.59138309009055	0.156	0.11	1	"Mig"	"ARL6IP5"	"male"
"HNRNPK"	0.000619297903799301	0.151352682230675	0.131	0.087	1	"Mig"	"HNRNPK"	"male"
"ZNF207"	0.000645161687772103	0.242969306662585	0.11	0.07	1	"Mig"	"ZNF207"	"male"
"JDP2"	0.000670936897173947	0.388848377242037	0.109	0.069	1	"Mig"	"JDP2"	"male"
"PBRM1"	0.000694418890388829	0.0773936067379	0.112	0.072	1	"Mig"	"PBRM1"	"male"
"MTCO1P40"	0.000698465567336561	0.0807312807813008	0.19	0.134	1	"Mig"	"MTCO1P40"	"male"
"AP1G1"	0.000708049383037823	-0.597953821152856	0.244	0.301	1	"Mig"	"AP1G1"	"male"
"POGZ"	0.000736821251405552	-0.752158924167152	0.097	0.139	1	"Mig"	"POGZ"	"male"
"LST1"	0.000764873303438026	0.226168518540072	0.163	0.116	1	"Mig"	"LST1"	"male"
"LUC7L3"	0.000769870291409468	0.621542437211823	0.25	0.198	1	"Mig"	"LUC7L3"	"male"
"SCAF11"	0.000788139260750374	0.357061032729419	0.202	0.149	1	"Mig"	"SCAF11"	"male"
"ARHGAP21"	0.000791198053827814	0.422452957458922	0.103	0.066	1	"Mig"	"ARHGAP21"	"male"
"HSP90AA1"	0.000794767391977121	-0.933116251738204	0.36	0.417	1	"Mig"	"HSP90AA1"	"male"
"ADAM10"	0.000814934082542915	-0.274901437510604	0.206	0.267	1	"Mig"	"ADAM10"	"male"
"MYCBP2"	0.000855622829135106	-0.131353875638851	0.141	0.098	1	"Mig"	"MYCBP2"	"male"
"BOD1L1"	0.000912479648143051	0.259846851971364	0.243	0.188	1	"Mig"	"BOD1L1"	"male"
"SEMA4D"	0.000955672959733381	0.220101567148293	0.203	0.151	1	"Mig"	"SEMA4D"	"male"
"ARHGAP24"	0.000974562364502643	0.676890193254585	0.113	0.074	1	"Mig"	"ARHGAP24"	"male"
"UBA52"	0.000987727119860625	0.164775155433223	0.242	0.188	1	"Mig"	"UBA52"	"male"
"PAG1"	0.00101675593807608	0.275300580621463	0.109	0.071	1	"Mig"	"PAG1"	"male"
"SSR1"	0.00101847238207604	-0.359764787176753	0.207	0.266	1	"Mig"	"SSR1"	"male"
"RNF130"	0.00102571565445322	0.191889113886293	0.108	0.07	1	"Mig"	"RNF130"	"male"
"FAM133B"	0.00103169595176978	0.514273822478089	0.147	0.103	1	"Mig"	"FAM133B"	"male"
"RB1"	0.00103796185223682	0.291193864037036	0.146	0.101	1	"Mig"	"RB1"	"male"
"NASP"	0.00108806698606627	-0.519845785791257	0.084	0.125	1	"Mig"	"NASP"	"male"
"RNF144B"	0.00122159785100234	-0.0475746524046685	0.07	0.106	1	"Mig"	"RNF144B"	"male"
"ETV5"	0.0012559737547446	0.083949275523671	0.287	0.226	1	"Mig"	"ETV5"	"male"
"IFNGR2"	0.00128433831026267	0.208790275677679	0.194	0.145	1	"Mig"	"IFNGR2"	"male"
"NIPBL"	0.00129663816558409	0.266561335845763	0.108	0.071	1	"Mig"	"NIPBL"	"male"
"KPNB1"	0.00132775581160487	0.217504323861408	0.129	0.088	1	"Mig"	"KPNB1"	"male"
"RUNX2"	0.00137842286182249	0.153891064595573	0.103	0.067	1	"Mig"	"RUNX2"	"male"
"NDUFV3"	0.00140852464933947	-0.561983303345042	0.108	0.148	1	"Mig"	"NDUFV3"	"male"
"SUMO2"	0.00152644368045112	0.0931550789507223	0.176	0.127	1	"Mig"	"SUMO2"	"male"
"DDX17"	0.00159007972425129	0.183171878841462	0.333	0.268	1	"Mig"	"DDX17"	"male"
"SDC3"	0.0016012047883979	-0.0875383821839902	0.137	0.094	1	"Mig"	"SDC3"	"male"
"RTN4"	0.00162610787912942	0.240139390181668	0.161	0.118	1	"Mig"	"RTN4"	"male"
"TAX1BP1"	0.00178667391822605	0.470705134778813	0.116	0.078	1	"Mig"	"TAX1BP1"	"male"
"EIF4E"	0.00187703194427229	-0.355290075019341	0.067	0.101	1	"Mig"	"EIF4E"	"male"
"CMTM6"	0.0019048741359573	-0.00920546419394475	0.203	0.154	1	"Mig"	"CMTM6"	"male"
"CAMK2D"	0.0019317171669581	-0.380286222379099	0.074	0.11	1	"Mig"	"CAMK2D"	"male"
"ZNF106"	0.00205405751376978	0.460554431872995	0.114	0.078	1	"Mig"	"ZNF106"	"male"
"IFI44L"	0.00213602254580939	0.364606957194979	0.117	0.08	1	"Mig"	"IFI44L"	"male"
"MAPRE2"	0.00234476370163416	-0.0285738335874155	0.115	0.078	1	"Mig"	"MAPRE2"	"male"
"ANKRD36"	0.00254884533962399	0.196356378350251	0.284	0.227	1	"Mig"	"ANKRD36"	"male"
"MAP4K4"	0.00272008195222198	-0.628335004173198	0.105	0.07	1	"Mig"	"MAP4K4"	"male"
"BIRC6"	0.00279983135807037	0.234068200500253	0.105	0.07	1	"Mig"	"BIRC6"	"male"
"OSTF1"	0.0028134358534991	-0.768386536128256	0.387	0.417	1	"Mig"	"OSTF1"	"male"
"LRRC8D"	0.0028608368658503	0.313959713626369	0.104	0.07	1	"Mig"	"LRRC8D"	"male"
"SIGLEC10"	0.00287899345263103	0.252505804212745	0.1	0.066	1	"Mig"	"SIGLEC10"	"male"
"CD84"	0.00288486228218708	0.0135353460083101	0.128	0.089	1	"Mig"	"CD84"	"male"
"U2SURP"	0.00292161171331284	0.377677506447286	0.114	0.078	1	"Mig"	"U2SURP"	"male"
"CARD8"	0.00293928085324992	0.285942808615527	0.139	0.1	1	"Mig"	"CARD8"	"male"
"CEBPZOS"	0.00301833735371701	-0.509209696469835	0.112	0.15	1	"Mig"	"CEBPZOS"	"male"
"IL18"	0.00312314268543053	0.221710362967785	0.127	0.09	1	"Mig"	"IL18"	"male"
"SFPQ"	0.00312637544718367	-0.00492314064313648	0.212	0.164	1	"Mig"	"SFPQ"	"male"
"DR1"	0.00323032812306326	-0.705332611000828	0.171	0.214	1	"Mig"	"DR1"	"male"
"UBE2D3"	0.00328554562219719	0.302848509631373	0.104	0.07	1	"Mig"	"UBE2D3"	"male"
"RHOA"	0.00332062020141498	0.283483501027089	0.106	0.072	1	"Mig"	"RHOA"	"male"
"SMG1"	0.00339545625638637	-0.0659067014816055	0.168	0.126	1	"Mig"	"SMG1"	"male"
"DCUN1D1"	0.0036929229551467	-0.516062506751877	0.124	0.164	1	"Mig"	"DCUN1D1"	"male"
"VMP1"	0.00394376234672717	0.368567979413932	0.179	0.138	1	"Mig"	"VMP1"	"male"
"GSN"	0.0040081647949097	0.026776835236761	0.599	0.533	1	"Mig"	"GSN"	"male"
"MTRNR2L1"	0.00402516444718731	-1.30006204161593	0.139	0.173	1	"Mig"	"MTRNR2L1"	"male"
"SP110"	0.00402876984876443	-0.234413403099774	0.115	0.156	1	"Mig"	"SP110"	"male"
"MTA2"	0.00411591300770045	-0.606861462578669	0.378	0.412	1	"Mig"	"MTA2"	"male"
"ARPC1B"	0.00420344825306164	0.184551235688611	0.14	0.102	1	"Mig"	"ARPC1B"	"male"
"SPCS3"	0.00420403989658125	-0.060194269612154	0.202	0.158	1	"Mig"	"SPCS3"	"male"
"BDP1"	0.00422716891110957	0.140226955329349	0.1	0.067	1	"Mig"	"BDP1"	"male"
"SERBP1"	0.00424437287179248	0.214013757523723	0.101	0.069	1	"Mig"	"SERBP1"	"male"
"BROX"	0.00448574750144133	-0.220902588485958	0.192	0.24	1	"Mig"	"BROX"	"male"
"STOM"	0.00475572770768658	0.0778505686493474	0.151	0.113	1	"Mig"	"STOM"	"male"
"KLF6"	0.00476313780319119	0.00943796529526075	0.421	0.356	1	"Mig"	"KLF6"	"male"
"CXCL16"	0.00483546589519579	0.239581165784274	0.102	0.069	1	"Mig"	"CXCL16"	"male"
"PDIA4"	0.00506955075004657	-0.143941830264334	0.268	0.215	1	"Mig"	"PDIA4"	"male"
"MSL2"	0.00514057348414737	-0.582639355023162	0.102	0.138	1	"Mig"	"MSL2"	"male"
"CASP1"	0.00517274853963653	0.550675541771084	0.113	0.08	1	"Mig"	"CASP1"	"male"
"MIR12136"	0.00517366400068111	0.115906255875773	0.134	0.096	1	"Mig"	"MIR12136"	"male"
"ARHGAP17"	0.00520982295066796	-0.607965469169895	0.09	0.124	1	"Mig"	"ARHGAP17"	"male"
"CAST"	0.00532493792000323	0.249291111383844	0.118	0.084	1	"Mig"	"CAST"	"male"
"RAP2A"	0.00536475018619979	0.285515203575788	0.13	0.095	1	"Mig"	"RAP2A"	"male"
"JUND"	0.00562500945629911	0.0875203742926591	0.207	0.165	1	"Mig"	"JUND"	"male"
"LMAN1"	0.00575798357537596	0.399096263953624	0.136	0.1	1	"Mig"	"LMAN1"	"male"
"SSR3"	0.00577904113587677	0.0522924839741941	0.124	0.089	1	"Mig"	"SSR3"	"male"
"WNK1"	0.00585525959645472	0.570066588383196	0.121	0.088	1	"Mig"	"WNK1"	"male"
"CPED1"	0.00604882036536286	-0.0885822956914539	0.078	0.112	1	"Mig"	"CPED1"	"male"
"NOP58"	0.00623083280094366	-0.880100726221854	0.074	0.104	1	"Mig"	"NOP58"	"male"
"RGS10"	0.00623434640125751	0.238517637937176	0.12	0.085	1	"Mig"	"RGS10"	"male"
"SRPRB"	0.00633874813702296	-0.63726990217717	0.071	0.1	1	"Mig"	"SRPRB"	"male"
"ZDHHC2"	0.00639542902233863	-0.547676526730638	0.117	0.154	1	"Mig"	"ZDHHC2"	"male"
"MSR1"	0.00672021680428284	-0.272538905480538	0.359	0.415	1	"Mig"	"MSR1"	"male"
"ACTB"	0.00688239405489841	-0.259068252087698	0.902	0.869	1	"Mig"	"ACTB"	"male"
"GLUL"	0.00722396529526094	0.1981680211011	0.108	0.077	1	"Mig"	"GLUL"	"male"
"THUMPD1"	0.00723286389099012	-0.41126543406567	0.076	0.106	1	"Mig"	"THUMPD1"	"male"
"PSMA7"	0.00731485549450399	0.287388842720041	0.119	0.085	1	"Mig"	"PSMA7"	"male"
"P2RY12"	0.00743284195647373	-0.199791745336229	0.157	0.12	1	"Mig"	"P2RY12"	"male"
"RBM25"	0.00746604827141867	0.147447052885996	0.247	0.201	1	"Mig"	"RBM25"	"male"
"ALOX5AP"	0.00752807902463994	0.240136735854795	0.212	0.17	1	"Mig"	"ALOX5AP"	"male"
"A2M"	0.00771968624284557	0.100324487606486	0.351	0.299	1	"Mig"	"A2M"	"male"
"LCOR"	0.00851594809314621	-0.384024957470059	0.159	0.202	1	"Mig"	"LCOR"	"male"
"HNRNPH2"	0.00864659534788158	0.0203211415381388	0.145	0.108	1	"Mig"	"HNRNPH2"	"male"
"ANP32E"	0.00971000219601488	-0.491396052511685	0.085	0.115	1	"Mig"	"ANP32E"	"male"
"DTX3L"	0.00999951916851958	-0.437299391272744	0.075	0.103	1	"Mig"	"DTX3L"	"male"
"UBC"	0.0100253562808126	0.135284089107191	0.2	0.158	1	"Mig"	"UBC"	"male"
"RNF122"	0.0103344827903688	-0.601177063721565	0.125	0.158	1	"Mig"	"RNF122"	"male"
"NABP1"	0.0105511041520644	-0.0336502038648847	0.085	0.118	1	"Mig"	"NABP1"	"male"
"CAPZA2"	0.010559619860359	0.228148401051195	0.191	0.153	1	"Mig"	"CAPZA2"	"male"
"ARPC5"	0.0108563972678808	-0.491398883233035	0.123	0.158	1	"Mig"	"ARPC5"	"male"
"RBM5"	0.0110717614053721	-0.273953409392369	0.121	0.088	1	"Mig"	"RBM5"	"male"
"AKAP9"	0.0112405896748274	0.192131467341236	0.162	0.127	1	"Mig"	"AKAP9"	"male"
"EIF5A"	0.0115708904571992	-0.530795419056888	0.515	0.534	1	"Mig"	"EIF5A"	"male"
"FUBP1"	0.0117975883223851	-0.561462729443315	0.195	0.235	1	"Mig"	"FUBP1"	"male"
"DOCK8"	0.0119862117679709	-0.699144972864169	0.32	0.353	1	"Mig"	"DOCK8"	"male"
"CHD4"	0.0122316303031608	0.626138933009933	0.105	0.076	1	"Mig"	"CHD4"	"male"
"TMX1"	0.0123326210742228	0.298387138779413	0.138	0.106	1	"Mig"	"TMX1"	"male"
"CHD7"	0.0137149305955633	-0.1397977707501	0.114	0.146	1	"Mig"	"CHD7"	"male"
"RNF2"	0.0140535385636715	-0.746249258638679	0.118	0.148	1	"Mig"	"RNF2"	"male"
"HMGN2"	0.0140854284276543	0.0710087672675308	0.1	0.071	1	"Mig"	"HMGN2"	"male"
"NCOR1"	0.0150613420125789	0.198111941056344	0.122	0.092	1	"Mig"	"NCOR1"	"male"
"MEF2C"	0.0156787586860475	-0.0753376567394843	0.273	0.23	1	"Mig"	"MEF2C"	"male"
"UBAP2L"	0.0158222757070812	-0.851622066684651	0.185	0.213	1	"Mig"	"UBAP2L"	"male"
"PRELID3B"	0.01667895570656	-0.606916975617447	0.075	0.102	1	"Mig"	"PRELID3B"	"male"
"SARAF"	0.0174244973128448	0.00509605581848316	0.112	0.082	1	"Mig"	"SARAF"	"male"
"ARID2"	0.018431339400097	-0.603595261607384	0.076	0.102	1	"Mig"	"ARID2"	"male"
"BRD4"	0.0215953127761434	-0.482397093049029	0.278	0.306	1	"Mig"	"BRD4"	"male"
"LRRFIP1"	0.0221740559495559	0.510106481123904	0.157	0.125	1	"Mig"	"LRRFIP1"	"male"
"ANKRD36B"	0.0230333889074662	-0.0407307926029929	0.239	0.195	1	"Mig"	"ANKRD36B"	"male"
"ASAH1"	0.0234049157345603	0.0038410473287489	0.156	0.124	1	"Mig"	"ASAH1"	"male"
"PJA2"	0.0236085591585762	0.0619177531545052	0.12	0.091	1	"Mig"	"PJA2"	"male"
"WNT5A"	0.0239395404270768	0.159525770343903	0.165	0.133	1	"Mig"	"WNT5A"	"male"
"ENTPD1"	0.0245655634784447	-0.196874377990512	0.198	0.16	1	"Mig"	"ENTPD1"	"male"
"DNAJA2"	0.0249948681003885	-0.336795903709836	0.105	0.134	1	"Mig"	"DNAJA2"	"male"
"NF1"	0.0255855723393471	-0.130406972531198	0.145	0.114	1	"Mig"	"NF1"	"male"
"PRRG3"	0.0257359143290813	-0.806293671501515	0.258	0.288	1	"Mig"	"PRRG3"	"male"
"STAT2"	0.0261518277943373	-0.318646343778467	0.204	0.246	1	"Mig"	"STAT2"	"male"
"PNRC1"	0.0261673162659833	-0.422540858064287	0.109	0.082	1	"Mig"	"PNRC1"	"male"
"ZMAT3"	0.0261948827826262	0.402686531275994	0.106	0.081	1	"Mig"	"ZMAT3"	"male"
"STK4"	0.0272929502858109	-0.209047648087354	0.127	0.098	1	"Mig"	"STK4"	"male"
"LEPROT"	0.0293853175059957	0.217974895168546	0.114	0.088	1	"Mig"	"LEPROT"	"male"
"GPBP1L1"	0.0296967957286892	-0.280535611208484	0.114	0.087	1	"Mig"	"GPBP1L1"	"male"
"ZFHX3"	0.030611596144389	0.169692851409506	0.306	0.268	1	"Mig"	"ZFHX3"	"male"
"RO60"	0.0312994931340755	-0.191968139203444	0.091	0.119	1	"Mig"	"RO60"	"male"
"GRB2"	0.0319547751601522	0.105192835156936	0.151	0.123	1	"Mig"	"GRB2"	"male"
"TMEM144"	0.032669733205653	-0.442580244457697	0.108	0.135	1	"Mig"	"TMEM144"	"male"
