"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"C2orf43"	0.970451177362558	0.00804840239026839	0.12	0.125	1	"Mig"	"C2orf43"	"40-60"
"C3orf23"	0.970451177362558	0.723528171792379	0.12	0.125	1	"Mig"	"C3orf23"	"40-60"
"C4orf46"	0.970451177362558	0.0177344418591476	0.12	0.125	1	"Mig"	"C4orf46"	"40-60"
"C5orf48"	0.970451177362558	-6.14054476618823e-05	0.12	0.125	1	"Mig"	"C5orf48"	"40-60"
"CAP2"	0.970451177362558	0.0295913328895084	0.12	0.125	1	"Mig"	"CAP2"	"40-60"
"CD93"	0.970451177362558	0.0010555380574187	0.12	0.125	1	"Mig"	"CD93"	"40-60"
"CDC6"	0.970451177362558	-0.0122728273482888	0.12	0.125	1	"Mig"	"CDC6"	"40-60"
"CISD2"	0.970451177362558	-0.000768919381356422	0.12	0.125	1	"Mig"	"CISD2"	"40-60"
"CKMT1B"	0.970451177362558	-0.00100669336785763	0.12	0.125	1	"Mig"	"CKMT1B"	"40-60"
"CKMT2"	0.970451177362558	0.00764801434610654	0.12	0.125	1	"Mig"	"CKMT2"	"40-60"
"CLSTN3"	0.970451177362558	0.000623863547968412	0.12	0.125	1	"Mig"	"CLSTN3"	"40-60"
"CPS1"	0.970451177362558	0.00344009688433509	0.12	0.125	1	"Mig"	"CPS1"	"40-60"
"DAGLA"	0.970451177362558	0.00122591955677667	0.12	0.125	1	"Mig"	"DAGLA"	"40-60"
"DDX23"	0.970451177362558	-0.000472527440661487	0.12	0.125	1	"Mig"	"DDX23"	"40-60"
"DHFRL1"	0.970451177362558	-0.00617320444507188	0.12	0.125	1	"Mig"	"DHFRL1"	"40-60"
"DLEU2L"	0.970451177362558	-0.0181419863368293	0.12	0.125	1	"Mig"	"DLEU2L"	"40-60"
"DSCR3"	0.970451177362558	0.33333878958916	0.12	0.125	1	"Mig"	"DSCR3"	"40-60"
"DTNBP1"	0.970451177362558	0.00264844531474973	0.12	0.125	1	"Mig"	"DTNBP1"	"40-60"
"E2F6"	0.970451177362558	-0.00193670413546145	0.12	0.125	1	"Mig"	"E2F6"	"40-60"
"EIF4EBP1"	0.970451177362558	-0.000945699214850292	0.12	0.125	1	"Mig"	"EIF4EBP1"	"40-60"
"ENPP1"	0.970451177362558	0.0498474933812704	0.12	0.125	1	"Mig"	"ENPP1"	"40-60"
"EPM2A"	0.970451177362558	-0.0689869869368869	0.12	0.125	1	"Mig"	"EPM2A"	"40-60"
"ERO1L"	0.970451177362558	0.0145152360225453	0.12	0.125	1	"Mig"	"ERO1L"	"40-60"
"ETNK2"	0.970451177362558	-0.00348981182201173	0.12	0.125	1	"Mig"	"ETNK2"	"40-60"
"EXOSC7"	0.970451177362558	-0.0349092978758912	0.12	0.125	1	"Mig"	"EXOSC7"	"40-60"
"EXPH5"	0.970451177362558	0.0536935526394236	0.12	0.125	1	"Mig"	"EXPH5"	"40-60"
"EXTL3"	0.970451177362558	-0.0355173889228137	0.12	0.125	1	"Mig"	"EXTL3"	"40-60"
"FBXL4"	0.970451177362558	0.0377384517727782	0.12	0.125	1	"Mig"	"FBXL4"	"40-60"
"FBXO30"	0.970451177362558	0.262188148588795	0.12	0.125	1	"Mig"	"FBXO30"	"40-60"
"FGFR3"	0.970451177362558	0.00647763611266065	0.12	0.125	1	"Mig"	"FGFR3"	"40-60"
"FHDC1"	0.970451177362558	-0.0214430200047421	0.12	0.125	1	"Mig"	"FHDC1"	"40-60"
"FOPNL"	0.970451177362558	0.0732169809459457	0.12	0.125	1	"Mig"	"FOPNL"	"40-60"
"FSTL5"	0.970451177362558	-0.000233412317893262	0.12	0.125	1	"Mig"	"FSTL5"	"40-60"
"FZD6"	0.970451177362558	0.00579842810300557	0.12	0.125	1	"Mig"	"FZD6"	"40-60"
"GLS2"	0.970451177362558	0.0219654865937044	0.12	0.125	1	"Mig"	"GLS2"	"40-60"
"GMEB1"	0.970451177362558	0.0420175453876559	0.12	0.125	1	"Mig"	"GMEB1"	"40-60"
"GPKOW"	0.970451177362558	0.00697045196729111	0.12	0.125	1	"Mig"	"GPKOW"	"40-60"
"GRAMD1B"	0.970451177362558	0.00466470278064967	0.12	0.125	1	"Mig"	"GRAMD1B"	"40-60"
"GRM3"	0.970451177362558	-0.00110269573360028	0.12	0.125	1	"Mig"	"GRM3"	"40-60"
"GSTO2"	0.970451177362558	-0.0105748910400574	0.12	0.125	1	"Mig"	"GSTO2"	"40-60"
"GYG1"	0.970451177362558	0.054582688057925	0.12	0.125	1	"Mig"	"GYG1"	"40-60"
"GYS1"	0.970451177362558	0.00690905256206933	0.12	0.125	1	"Mig"	"GYS1"	"40-60"
"H2AFX"	0.970451177362558	0.00124869209712272	0.12	0.125	1	"Mig"	"H2AFX"	"40-60"
"H6PD"	0.970451177362558	-0.00192005750849217	0.12	0.125	1	"Mig"	"H6PD"	"40-60"
"HMGN5"	0.970451177362558	0.00653099330697127	0.12	0.125	1	"Mig"	"HMGN5"	"40-60"
"HSF2"	0.970451177362558	0.0273485453368553	0.12	0.125	1	"Mig"	"HSF2"	"40-60"
"INPP4B"	0.970451177362558	0.00714939695010638	0.12	0.125	1	"Mig"	"INPP4B"	"40-60"
"ITGB3BP"	0.970451177362558	0.0249954670020779	0.12	0.125	1	"Mig"	"ITGB3BP"	"40-60"
"KCTD16"	0.970451177362558	0.0168286367624936	0.12	0.125	1	"Mig"	"KCTD16"	"40-60"
"KIAA0319"	0.970451177362558	-0.0139597069293517	0.12	0.125	1	"Mig"	"KIAA0319"	"40-60"
"KIAA1009"	0.970451177362558	0.00320550856679923	0.12	0.125	1	"Mig"	"KIAA1009"	"40-60"
"KIAA1279"	0.970451177362558	0.0117488487344425	0.12	0.125	1	"Mig"	"KIAA1279"	"40-60"
"KIF26B"	0.970451177362558	0.0337263972245166	0.12	0.125	1	"Mig"	"KIF26B"	"40-60"
"KLHL21"	0.970451177362558	0.0103507774437145	0.12	0.125	1	"Mig"	"KLHL21"	"40-60"
"LAYN"	0.970451177362558	0.0169509799771662	0.12	0.125	1	"Mig"	"LAYN"	"40-60"
"LCA5L"	0.970451177362558	0.0203400419886429	0.12	0.125	1	"Mig"	"LCA5L"	"40-60"
"LOC100507557"	0.970451177362558	0.0780505414870973	0.12	0.125	1	"Mig"	"LOC100507557"	"40-60"
"LOC147670"	0.970451177362558	0.0355398534737036	0.12	0.125	1	"Mig"	"LOC147670"	"40-60"
"LOC728875"	0.970451177362558	0.00135143275752908	0.12	0.125	1	"Mig"	"LOC728875"	"40-60"
"LOC729799"	0.970451177362558	0.0047472115868809	0.12	0.125	1	"Mig"	"LOC729799"	"40-60"
"LRRC39"	0.970451177362558	0.00729258154009154	0.12	0.125	1	"Mig"	"LRRC39"	"40-60"
"LYG2"	0.970451177362558	0.00407274193229036	0.12	0.125	1	"Mig"	"LYG2"	"40-60"
"MAPK8IP2"	0.970451177362558	0.00148631898200797	0.12	0.125	1	"Mig"	"MAPK8IP2"	"40-60"
"MED11"	0.970451177362558	0.00878532024018975	0.12	0.125	1	"Mig"	"MED11"	"40-60"
"MGRN1"	0.970451177362558	0.0058593491357173	0.12	0.125	1	"Mig"	"MGRN1"	"40-60"
"MRPL37"	0.970451177362558	0.00341617313976305	0.12	0.125	1	"Mig"	"MRPL37"	"40-60"
"MYRIP"	0.970451177362558	-0.0119066256200825	0.12	0.125	1	"Mig"	"MYRIP"	"40-60"
"NAF1"	0.970451177362558	-0.000863876056564591	0.12	0.125	1	"Mig"	"NAF1"	"40-60"
"NCDN"	0.970451177362558	0.000802232962743153	0.12	0.125	1	"Mig"	"NCDN"	"40-60"
"NDST2"	0.970451177362558	0.0066509979734195	0.12	0.125	1	"Mig"	"NDST2"	"40-60"
"NDUFAF2"	0.970451177362558	0.0398157629230378	0.12	0.125	1	"Mig"	"NDUFAF2"	"40-60"
"NFATC2"	0.970451177362558	0.00197775358965337	0.12	0.125	1	"Mig"	"NFATC2"	"40-60"
"NIPSNAP3A"	0.970451177362558	-0.00904240674557896	0.12	0.125	1	"Mig"	"NIPSNAP3A"	"40-60"
"NMT2"	0.970451177362558	0.0519094908518448	0.12	0.125	1	"Mig"	"NMT2"	"40-60"
"NQO1"	0.970451177362558	-0.030711325470296	0.12	0.125	1	"Mig"	"NQO1"	"40-60"
"NXT2"	0.970451177362558	0.0352865298353549	0.12	0.125	1	"Mig"	"NXT2"	"40-60"
"OMD"	0.970451177362558	0.0403098610806823	0.12	0.125	1	"Mig"	"OMD"	"40-60"
"PAK4"	0.970451177362558	0.000381372538740968	0.12	0.125	1	"Mig"	"PAK4"	"40-60"
"PDCD11"	0.970451177362558	0.00261971488689498	0.12	0.125	1	"Mig"	"PDCD11"	"40-60"
"PLD5"	0.970451177362558	-0.00283858774221806	0.12	0.125	1	"Mig"	"PLD5"	"40-60"
"PLN"	0.970451177362558	0.00680159520265085	0.12	0.125	1	"Mig"	"PLN"	"40-60"
"PLXNB1"	0.970451177362558	5.20671129201607e-05	0.12	0.125	1	"Mig"	"PLXNB1"	"40-60"
"PMS2L2"	0.970451177362558	-0.00835959495438874	0.12	0.125	1	"Mig"	"PMS2L2"	"40-60"
"POLE4"	0.970451177362558	-0.000680194340814771	0.12	0.125	1	"Mig"	"POLE4"	"40-60"
"POLR3E"	0.970451177362558	0.0715605822709215	0.12	0.125	1	"Mig"	"POLR3E"	"40-60"
"PPIP5K1"	0.970451177362558	0.0315172913462792	0.12	0.125	1	"Mig"	"PPIP5K1"	"40-60"
"PPM1E"	0.970451177362558	0.0169332503380068	0.12	0.125	1	"Mig"	"PPM1E"	"40-60"
"PPP4R4"	0.970451177362558	0.000669317430582547	0.12	0.125	1	"Mig"	"PPP4R4"	"40-60"
"PRDM10"	0.970451177362558	0.216357397329201	0.12	0.125	1	"Mig"	"PRDM10"	"40-60"
"PROSER1"	0.970451177362558	0.294400528068974	0.12	0.125	1	"Mig"	"PROSER1"	"40-60"
"PRUNE"	0.970451177362558	-0.0178385454020196	0.12	0.125	1	"Mig"	"PRUNE"	"40-60"
"PUS7"	0.970451177362558	-0.0220278134500492	0.12	0.125	1	"Mig"	"PUS7"	"40-60"
"RAB39A"	0.970451177362558	-0.0718307931356008	0.12	0.125	1	"Mig"	"RAB39A"	"40-60"
"RAB3D"	0.970451177362558	0.00934927046324563	0.12	0.125	1	"Mig"	"RAB3D"	"40-60"
"RBP4"	0.970451177362558	0.0115667574292386	0.12	0.125	1	"Mig"	"RBP4"	"40-60"
"RGS19"	0.970451177362558	0.00246708401540155	0.12	0.125	1	"Mig"	"RGS19"	"40-60"
"RMND5B"	0.970451177362558	0.00109753940451137	0.12	0.125	1	"Mig"	"RMND5B"	"40-60"
"SALL3"	0.970451177362558	0.00298516261026966	0.12	0.125	1	"Mig"	"SALL3"	"40-60"
"SCO1"	0.970451177362558	-0.00158078027089545	0.12	0.125	1	"Mig"	"SCO1"	"40-60"
"SCUBE3"	0.970451177362558	0.0416850203943779	0.12	0.125	1	"Mig"	"SCUBE3"	"40-60"
"SEZ6"	0.970451177362558	0.00148471304565327	0.12	0.125	1	"Mig"	"SEZ6"	"40-60"
"SGSM1"	0.970451177362558	0.00836965871276466	0.12	0.125	1	"Mig"	"SGSM1"	"40-60"
"SLC22A4"	0.970451177362558	0.0446204632723294	0.12	0.125	1	"Mig"	"SLC22A4"	"40-60"
"SLC25A18"	0.970451177362558	0.0144200101718722	0.12	0.125	1	"Mig"	"SLC25A18"	"40-60"
"SLC35B4"	0.970451177362558	0.0261756419316489	0.12	0.125	1	"Mig"	"SLC35B4"	"40-60"
"SLC4A8"	0.970451177362558	-0.0089799524411326	0.12	0.125	1	"Mig"	"SLC4A8"	"40-60"
"SNAPC3"	0.970451177362558	0.0112769435114563	0.12	0.125	1	"Mig"	"SNAPC3"	"40-60"
"SNORA63"	0.970451177362558	0.0023595797032224	0.12	0.125	1	"Mig"	"SNORA63"	"40-60"
"SNORA70G"	0.970451177362558	0.00575007756979369	0.12	0.125	1	"Mig"	"SNORA70G"	"40-60"
"SNORD50B"	0.970451177362558	0.0140496858689599	0.12	0.125	1	"Mig"	"SNORD50B"	"40-60"
"SNORD56B"	0.970451177362558	0.0285796229703968	0.12	0.125	1	"Mig"	"SNORD56B"	"40-60"
"SNORD63"	0.970451177362558	-0.0129339136706637	0.12	0.125	1	"Mig"	"SNORD63"	"40-60"
"SNRNP70"	0.970451177362558	0.000953930268272662	0.12	0.125	1	"Mig"	"SNRNP70"	"40-60"
"SOWAHC"	0.970451177362558	0.259753181127711	0.12	0.125	1	"Mig"	"SOWAHC"	"40-60"
"SOX9"	0.970451177362558	0.0115120595142431	0.12	0.125	1	"Mig"	"SOX9"	"40-60"
"SPEF2"	0.970451177362558	0.0312666802923314	0.12	0.125	1	"Mig"	"SPEF2"	"40-60"
"SPIN3"	0.970451177362558	0.0124017282277614	0.12	0.125	1	"Mig"	"SPIN3"	"40-60"
"SPSB1"	0.970451177362558	0.00295589315769554	0.12	0.125	1	"Mig"	"SPSB1"	"40-60"
"SRRD"	0.970451177362558	0.0313340580341221	0.12	0.125	1	"Mig"	"SRRD"	"40-60"
"ST8SIA4"	0.970451177362558	0.631573616678363	0.12	0.125	1	"Mig"	"ST8SIA4"	"40-60"
"STARD5"	0.970451177362558	0.029106710440082	0.12	0.125	1	"Mig"	"STARD5"	"40-60"
"STOML2"	0.970451177362558	-0.0208091495684726	0.12	0.125	1	"Mig"	"STOML2"	"40-60"
"SUPV3L1"	0.970451177362558	-0.0106265588888078	0.12	0.125	1	"Mig"	"SUPV3L1"	"40-60"
"TAGAP"	0.970451177362558	0.141811783069085	0.12	0.125	1	"Mig"	"TAGAP"	"40-60"
"TDRKH"	0.970451177362558	-0.00864981277799498	0.12	0.125	1	"Mig"	"TDRKH"	"40-60"
"THOC7"	0.970451177362558	0.00254434289671312	0.12	0.125	1	"Mig"	"THOC7"	"40-60"
"TLR5"	0.970451177362558	0.228364117658627	0.12	0.125	1	"Mig"	"TLR5"	"40-60"
"TMEM136"	0.970451177362558	0.048184070123167	0.12	0.125	1	"Mig"	"TMEM136"	"40-60"
"TMEM229B"	0.970451177362558	0.0396173892947645	0.12	0.125	1	"Mig"	"TMEM229B"	"40-60"
"TOR1B"	0.970451177362558	0.0246875388722366	0.12	0.125	1	"Mig"	"TOR1B"	"40-60"
"TRANK1"	0.970451177362558	0.00944335306864359	0.12	0.125	1	"Mig"	"TRANK1"	"40-60"
"TRDMT1"	0.970451177362558	0.0052361804273103	0.12	0.125	1	"Mig"	"TRDMT1"	"40-60"
"TSPAN12"	0.970451177362558	0.0757453661657384	0.12	0.125	1	"Mig"	"TSPAN12"	"40-60"
"TUBB4A"	0.970451177362558	0.00128170378492487	0.12	0.125	1	"Mig"	"TUBB4A"	"40-60"
"TULP3"	0.970451177362558	0.00932469339698225	0.12	0.125	1	"Mig"	"TULP3"	"40-60"
"TXNDC9"	0.970451177362558	0.00911261756619824	0.12	0.125	1	"Mig"	"TXNDC9"	"40-60"
"URM1"	0.970451177362558	-0.00710970671861042	0.12	0.125	1	"Mig"	"URM1"	"40-60"
"VAV3"	0.970451177362558	0.00116087003127922	0.12	0.125	1	"Mig"	"VAV3"	"40-60"
"VSNL1"	0.970451177362558	-0.0217611470154667	0.12	0.125	1	"Mig"	"VSNL1"	"40-60"
"YPEL2"	0.970451177362558	0.00304159372902174	0.12	0.125	1	"Mig"	"YPEL2"	"40-60"
"ZBTB34"	0.970451177362558	0.0196470468136117	0.12	0.125	1	"Mig"	"ZBTB34"	"40-60"
"ZFP90"	0.970451177362558	0.00671975568171126	0.12	0.125	1	"Mig"	"ZFP90"	"40-60"
"ZNF280C"	0.970451177362558	0.0044725699892543	0.12	0.125	1	"Mig"	"ZNF280C"	"40-60"
"ZNF420"	0.970451177362558	0.135407843325785	0.12	0.125	1	"Mig"	"ZNF420"	"40-60"
"ZNF540"	0.970451177362558	-0.0155524951932581	0.12	0.125	1	"Mig"	"ZNF540"	"40-60"
"ZNF625-ZNF20"	0.970451177362558	0.020891679000811	0.12	0.125	1	"Mig"	"ZNF625-ZNF20"	"40-60"
"ZNF629"	0.970451177362558	0.00564656858179449	0.12	0.125	1	"Mig"	"ZNF629"	"40-60"
"ZNF670"	0.970451177362558	0.109586601450518	0.12	0.125	1	"Mig"	"ZNF670"	"40-60"
"ZNF674"	0.970451177362558	0.0659803854210599	0.12	0.125	1	"Mig"	"ZNF674"	"40-60"
"ZNF700"	0.970451177362558	0.257757736600566	0.12	0.125	1	"Mig"	"ZNF700"	"40-60"
"ZNF765"	0.970451177362558	0.0446903299520906	0.12	0.125	1	"Mig"	"ZNF765"	"40-60"
"ZNF862"	0.970451177362558	0.00619838464241332	0.12	0.125	1	"Mig"	"ZNF862"	"40-60"
"CLECL1"	0.976563658263634	0.431609549039606	0.2	0.25	1	"Mig"	"CLECL1"	"40-60"
"SLC4A10"	0.976563658263634	0.16831202007812	0.2	0.25	1	"Mig"	"SLC4A10"	"40-60"
"ACAA2"	0.977717168196568	0.0770317853347209	0.24	0.25	1	"Mig"	"ACAA2"	"40-60"
"ANAPC7"	0.977717168196568	-0.119940330338425	0.24	0.25	1	"Mig"	"ANAPC7"	"40-60"
"C17orf63"	0.977717168196568	0.00649811596656147	0.24	0.25	1	"Mig"	"C17orf63"	"40-60"
"C9orf82"	0.977717168196568	0.0749595727557529	0.24	0.25	1	"Mig"	"C9orf82"	"40-60"
"DIAPH2"	0.977717168196568	0.190281691890977	0.24	0.25	1	"Mig"	"DIAPH2"	"40-60"
"EDNRB"	0.977717168196568	0.05326012509706	0.24	0.25	1	"Mig"	"EDNRB"	"40-60"
"FAM200B"	0.977717168196568	0.303584788326785	0.24	0.25	1	"Mig"	"FAM200B"	"40-60"
"FAM53C"	0.977717168196568	0.176401171582049	0.24	0.25	1	"Mig"	"FAM53C"	"40-60"
"GK5"	0.977717168196568	-0.00144786873570323	0.24	0.25	1	"Mig"	"GK5"	"40-60"
"GNS"	0.977717168196568	0.216543002263323	0.24	0.25	1	"Mig"	"GNS"	"40-60"
"GPR107"	0.977717168196568	-0.377006829082737	0.24	0.25	1	"Mig"	"GPR107"	"40-60"
"HIGD2A"	0.977717168196568	-0.0213082472249916	0.24	0.25	1	"Mig"	"HIGD2A"	"40-60"
"JTB"	0.977717168196568	0.00755706399747684	0.24	0.25	1	"Mig"	"JTB"	"40-60"
"LENG8"	0.977717168196568	0.00045069950841034	0.24	0.25	1	"Mig"	"LENG8"	"40-60"
"LOC728558"	0.977717168196568	0.184934927436934	0.24	0.25	1	"Mig"	"LOC728558"	"40-60"
"NAP1L5"	0.977717168196568	0.0108695352747468	0.24	0.25	1	"Mig"	"NAP1L5"	"40-60"
"NFE2L3"	0.977717168196568	0.0670146363394194	0.24	0.25	1	"Mig"	"NFE2L3"	"40-60"
"NT5DC1"	0.977717168196568	0.01377940225256	0.24	0.25	1	"Mig"	"NT5DC1"	"40-60"
"PEX11B"	0.977717168196568	-0.69495276533146	0.24	0.25	1	"Mig"	"PEX11B"	"40-60"
"PRPF4"	0.977717168196568	-0.0863543589838015	0.24	0.25	1	"Mig"	"PRPF4"	"40-60"
"PTPN14"	0.977717168196568	0.123053936775318	0.24	0.25	1	"Mig"	"PTPN14"	"40-60"
"RAD54L2"	0.977717168196568	-0.0232966046473426	0.24	0.25	1	"Mig"	"RAD54L2"	"40-60"
"RPRD1A"	0.977717168196568	-0.0240457030367433	0.24	0.25	1	"Mig"	"RPRD1A"	"40-60"
"SEC23A"	0.977717168196568	0.195605119791466	0.24	0.25	1	"Mig"	"SEC23A"	"40-60"
"SLC15A2"	0.977717168196568	0.261713469789823	0.24	0.25	1	"Mig"	"SLC15A2"	"40-60"
"SLC40A1"	0.977717168196568	0.0458869139943489	0.24	0.25	1	"Mig"	"SLC40A1"	"40-60"
"SLFN11"	0.977717168196568	-0.0721733376181162	0.24	0.25	1	"Mig"	"SLFN11"	"40-60"
"SMARCA4"	0.977717168196568	-0.0393018338735551	0.24	0.25	1	"Mig"	"SMARCA4"	"40-60"
"TBC1D12"	0.977717168196568	0.105977578700884	0.24	0.25	1	"Mig"	"TBC1D12"	"40-60"
"TBC1D9B"	0.977717168196568	0.0171292553668716	0.24	0.25	1	"Mig"	"TBC1D9B"	"40-60"
"TBCCD1"	0.977717168196568	0.0161468990273516	0.24	0.25	1	"Mig"	"TBCCD1"	"40-60"
"TM2D2"	0.977717168196568	0.175936546664458	0.24	0.25	1	"Mig"	"TM2D2"	"40-60"
"UBE2O"	0.977717168196568	-0.00958327037324596	0.24	0.25	1	"Mig"	"UBE2O"	"40-60"
"ZSWIM7"	0.977717168196568	-0.0369134155423195	0.24	0.25	1	"Mig"	"ZSWIM7"	"40-60"
"ADNP2"	0.978643486896706	-0.137953361378868	0.28	0.25	1	"Mig"	"ADNP2"	"40-60"
"AGGF1"	0.978643486896706	-0.328291075586173	0.28	0.25	1	"Mig"	"AGGF1"	"40-60"
"ARFGAP2"	0.978643486896706	-0.163962257363838	0.28	0.25	1	"Mig"	"ARFGAP2"	"40-60"
"CHCHD3"	0.978643486896706	-0.556957566500532	0.28	0.25	1	"Mig"	"CHCHD3"	"40-60"
"FAM120C"	0.978643486896706	0.033096772533809	0.28	0.25	1	"Mig"	"FAM120C"	"40-60"
"GLIPR2"	0.978643486896706	-0.0303809034652166	0.28	0.25	1	"Mig"	"GLIPR2"	"40-60"
"LOC649395"	0.978643486896706	-0.0028247789368239	0.28	0.25	1	"Mig"	"LOC649395"	"40-60"
"MED4"	0.978643486896706	0.233770017692495	0.28	0.25	1	"Mig"	"MED4"	"40-60"
"MMGT1"	0.978643486896706	0.20846633239072	0.28	0.25	1	"Mig"	"MMGT1"	"40-60"
"MTIF3"	0.978643486896706	0.000197649121430804	0.28	0.25	1	"Mig"	"MTIF3"	"40-60"
"NUP54"	0.978643486896706	0.440163418667722	0.28	0.25	1	"Mig"	"NUP54"	"40-60"
"PILRB"	0.978643486896706	-0.0616458250960538	0.28	0.25	1	"Mig"	"PILRB"	"40-60"
"PRKRIR"	0.978643486896706	-0.420721655868601	0.28	0.25	1	"Mig"	"PRKRIR"	"40-60"
"PTDSS1"	0.978643486896706	-0.103757109221009	0.28	0.25	1	"Mig"	"PTDSS1"	"40-60"
"RCOR3"	0.978643486896706	-0.0936804793419125	0.28	0.25	1	"Mig"	"RCOR3"	"40-60"
"SPATS2L"	0.978643486896706	-0.0694349046103329	0.28	0.25	1	"Mig"	"SPATS2L"	"40-60"
"SRCAP"	0.978643486896706	-0.0360864992446522	0.28	0.25	1	"Mig"	"SRCAP"	"40-60"
"TIPRL"	0.978643486896706	-0.023571016024814	0.28	0.25	1	"Mig"	"TIPRL"	"40-60"
"TRMT61B"	0.978643486896706	0.0503719614042402	0.28	0.25	1	"Mig"	"TRMT61B"	"40-60"
"USP13"	0.978643486896706	-0.610553139007713	0.28	0.25	1	"Mig"	"USP13"	"40-60"
"XPO5"	0.978643486896706	-0.0237508425404849	0.28	0.25	1	"Mig"	"XPO5"	"40-60"
"ZNF608"	0.978643486896706	-0.0780671230693453	0.28	0.25	1	"Mig"	"ZNF608"	"40-60"
"ASAP2"	0.979400998028853	0.0600993646624349	0.28	0.375	1	"Mig"	"ASAP2"	"40-60"
"GANAB"	0.979400998028853	-0.0509753420192112	0.32	0.25	1	"Mig"	"GANAB"	"40-60"
"GLT25D1"	0.979400998028853	-0.287620994212677	0.32	0.25	1	"Mig"	"GLT25D1"	"40-60"
"GRHPR"	0.979400998028853	-0.00865721320475878	0.32	0.25	1	"Mig"	"GRHPR"	"40-60"
"HEATR5B"	0.979400998028853	-0.149142090953456	0.32	0.25	1	"Mig"	"HEATR5B"	"40-60"
"M6PR"	0.979400998028853	-0.189549046234354	0.32	0.25	1	"Mig"	"M6PR"	"40-60"
"MLXIP"	0.979400998028853	-0.30562616004375	0.32	0.25	1	"Mig"	"MLXIP"	"40-60"
"SPOPL"	0.979400998028853	-0.0947820154508997	0.32	0.25	1	"Mig"	"SPOPL"	"40-60"
"USP48"	0.979400998028853	0.095043288522257	0.32	0.25	1	"Mig"	"USP48"	"40-60"
"WBSCR22"	0.979400998028853	-0.812979389388664	0.32	0.25	1	"Mig"	"WBSCR22"	"40-60"
"ZDHHC9"	0.979400998028853	-0.158341507717712	0.32	0.25	1	"Mig"	"ZDHHC9"	"40-60"
"ATG13"	0.980554818461621	-0.114727219890024	0.36	0.375	1	"Mig"	"ATG13"	"40-60"
"C1orf52"	0.980554818461621	0.0571721757822279	0.36	0.375	1	"Mig"	"C1orf52"	"40-60"
"GCNT2"	0.980554818461621	0.0496083223551291	0.36	0.375	1	"Mig"	"GCNT2"	"40-60"
"MRPL13"	0.980554818461621	0.0333378460885503	0.36	0.375	1	"Mig"	"MRPL13"	"40-60"
"PAIP1"	0.980554818461621	-0.0594803604536636	0.36	0.375	1	"Mig"	"PAIP1"	"40-60"
"STXBP5"	0.980554818461621	0.0827432952610571	0.36	0.375	1	"Mig"	"STXBP5"	"40-60"
"VCPIP1"	0.980554818461621	0.418210153192231	0.36	0.375	1	"Mig"	"VCPIP1"	"40-60"
"CEP57"	0.981374818636443	0.0104916848239285	0.44	0.375	1	"Mig"	"CEP57"	"40-60"
"CYB5B"	0.981374818636443	-0.0717590294968931	0.44	0.375	1	"Mig"	"CYB5B"	"40-60"
"DNAJA4"	0.981374818636443	0.192570932947702	0.44	0.375	1	"Mig"	"DNAJA4"	"40-60"
"PFDN1"	0.981374818636443	-0.279296870448249	0.44	0.375	1	"Mig"	"PFDN1"	"40-60"
"RRAGA"	0.981374818636443	-0.0622978448241513	0.44	0.375	1	"Mig"	"RRAGA"	"40-60"
"RSU1"	0.981374818636443	0.106946781065722	0.44	0.375	1	"Mig"	"RSU1"	"40-60"
"SIAH1"	0.981374818636443	-0.06366389197436	0.44	0.375	1	"Mig"	"SIAH1"	"40-60"
"SKIV2L2"	0.981374818636443	0.096076699865199	0.44	0.375	1	"Mig"	"SKIV2L2"	"40-60"
"TTC17"	0.981374818636443	-0.359080726627437	0.44	0.375	1	"Mig"	"TTC17"	"40-60"
"UQCRBP1"	0.981374818636443	-0.00150062989415549	0.44	0.375	1	"Mig"	"UQCRBP1"	"40-60"
"GTF2B"	0.981695053918475	0.281009280810818	0.44	0.5	1	"Mig"	"GTF2B"	"40-60"
"KLHL28"	0.981695053918475	0.427317337632384	0.44	0.5	1	"Mig"	"KLHL28"	"40-60"
"NCOA7"	0.981695053918475	0.0718895971672516	0.44	0.5	1	"Mig"	"NCOA7"	"40-60"
"SCIN"	0.981695053918475	0.528253885967174	0.44	0.5	1	"Mig"	"SCIN"	"40-60"
"ATP5I"	0.981968004174977	-0.0615963655949628	0.52	0.375	1	"Mig"	"ATP5I"	"40-60"
"BUB3"	0.981968004174977	-0.87395625256429	0.52	0.375	1	"Mig"	"BUB3"	"40-60"
"GIGYF1"	0.981968004174977	-0.107428596648828	0.52	0.375	1	"Mig"	"GIGYF1"	"40-60"
"NAA38"	0.981968004174977	-0.0432539936198787	0.52	0.375	1	"Mig"	"NAA38"	"40-60"
"RABGEF1"	0.981968004174977	-0.162381510614207	0.48	0.5	1	"Mig"	"RABGEF1"	"40-60"
"UBXN7"	0.981968004174977	-0.128408988315453	0.52	0.375	1	"Mig"	"UBXN7"	"40-60"
"UQCRQ"	0.981968004174977	-0.204787191301538	0.52	0.375	1	"Mig"	"UQCRQ"	"40-60"
"ROCK2"	0.982200645982694	0.0609216795264481	0.52	0.5	1	"Mig"	"ROCK2"	"40-60"
"UBE2L3"	0.982200645982694	-0.000911951359748302	0.52	0.5	1	"Mig"	"UBE2L3"	"40-60"
"CRBN"	0.982398610429538	-0.73890351097225	0.56	0.5	1	"Mig"	"CRBN"	"40-60"
