"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"gender"
"SENP63"	0	0.127128796289259	0.229	0.115	0	"Neur"	"SENP6"	"male"
"MYO62"	0	0.171124010801595	0.206	0.097	0	"Neur"	"MYO6"	"male"
"IRAK1BP1"	0	0.102149631832915	0.18	0.087	0	"Neur"	"IRAK1BP1"	"male"
"PHIP3"	0	0.141879364841334	0.255	0.132	0	"Neur"	"PHIP"	"male"
"HMGN33"	0	0.408546358476961	0.209	0.079	0	"Neur"	"HMGN3"	"male"
"BCKDHB1"	0	0.169930764548418	0.133	0.059	0	"Neur"	"BCKDHB"	"male"
"IBTK"	0	0.157352656891951	0.16	0.068	0	"Neur"	"IBTK"	"male"
"UBE3D"	0	0.162110078267459	0.143	0.06	0	"Neur"	"UBE3D"	"male"
"SNX14"	0	0.182285457309009	0.14	0.06	0	"Neur"	"SNX14"	"male"
"HTR1E"	0	0.102800820873316	0.199	0.101	0	"Neur"	"HTR1E"	"male"
"ZNF2923"	0	0.0539299055592484	0.279	0.154	0	"Neur"	"ZNF292"	"male"
"MDN1"	0	0.139171548239355	0.173	0.081	0	"Neur"	"MDN1"	"male"
"EPHA7"	0	0.325243325863129	0.177	0.067	0	"Neur"	"EPHA7"	"male"
"FUT91"	0	0.369053604462394	0.306	0.141	0	"Neur"	"FUT9"	"male"
"KLHL321"	0	0.182074758527893	0.212	0.1	0	"Neur"	"KLHL32"	"male"
"ASCC33"	0	0.141821164829433	0.213	0.104	0	"Neur"	"ASCC3"	"male"
"PDSS23"	0	0.223071059965565	0.147	0.061	0	"Neur"	"PDSS2"	"male"
"SNX31"	0	0.329108886750106	0.151	0.071	0	"Neur"	"SNX3"	"male"
"SESN13"	0	0.295344235687015	0.209	0.088	0	"Neur"	"SESN1"	"male"
"CDC40"	0	0.190811353203422	0.127	0.049	0	"Neur"	"CDC40"	"male"
"REV3L3"	0	0.313582909433593	0.3	0.139	0	"Neur"	"REV3L"	"male"
"TRAF3IP2-AS13"	0	0.191467475348163	0.234	0.112	0	"Neur"	"TRAF3IP2-AS1"	"male"
"RP3-399L15.3"	0	0.247233672945326	0.101	0.031	0	"Neur"	"RP3-399L15.3"	"male"
"HS3ST51"	0	0.196441770133118	0.138	0.063	0	"Neur"	"HS3ST5"	"male"
"NT5DC1"	0	0.211720431795576	0.12	0.045	0	"Neur"	"NT5DC1"	"male"
"DSE2"	0	1.15012471305676	0.165	0.03	0	"Neur"	"DSE"	"male"
"KPNA5"	0	0.153218035443193	0.142	0.066	0	"Neur"	"KPNA5"	"male"
"SLC35F12"	0	0.141445931261482	0.334	0.196	0	"Neur"	"SLC35F1"	"male"
"CEP85L2"	0	0.0524187693633364	0.172	0.087	0	"Neur"	"CEP85L"	"male"
"TBC1D321"	0	0.0548313711617322	0.195	0.099	0	"Neur"	"TBC1D32"	"male"
"CLVS2"	0	0.116388920305351	0.193	0.102	0	"Neur"	"CLVS2"	"male"
"NCOA72"	0	0.201161676306751	0.238	0.125	0	"Neur"	"NCOA7"	"male"
"MED23"	0	0.158081326952693	0.133	0.055	0	"Neur"	"MED23"	"male"
"SGK12"	0	0.168482633331376	0.217	0.11	0	"Neur"	"SGK1"	"male"
"MAP71"	0	0.155540372732289	0.338	0.188	0	"Neur"	"MAP7"	"male"
"MAP3K53"	0	0.153954588725208	0.22	0.108	0	"Neur"	"MAP3K5"	"male"
"AIG12"	0	0.0640477489256319	0.254	0.14	0	"Neur"	"AIG1"	"male"
"UTRN3"	0	0.189884319395547	0.122	0.05	0	"Neur"	"UTRN"	"male"
"SHPRH2"	0	0.189468839221644	0.209	0.095	0	"Neur"	"SHPRH"	"male"
"GRM1"	0	0.178374999576246	0.203	0.104	0	"Neur"	"GRM1"	"male"
"STXBP5-AS1"	0	0.291129260368255	0.207	0.091	0	"Neur"	"STXBP5-AS1"	"male"
"STXBP52"	0	0.140171334611301	0.35	0.206	0	"Neur"	"STXBP5"	"male"
"MTHFD1L2"	0	0.133406758647104	0.173	0.083	0	"Neur"	"MTHFD1L"	"male"
"SYNE12"	0	0.111324212083845	0.45	0.301	0	"Neur"	"SYNE1"	"male"
"SCAF82"	0	0.192157886063875	0.142	0.056	0	"Neur"	"SCAF8"	"male"
"TIAM21"	0	0.0829941827412657	0.242	0.13	0	"Neur"	"TIAM2"	"male"
"ARID1B3"	0	0.0711378786479884	0.368	0.225	0	"Neur"	"ARID1B"	"male"
"TULP43"	0	0.0348959491725338	0.247	0.14	0	"Neur"	"TULP4"	"male"
"RP1-111C20.4"	0	0.114411875141896	0.13	0.056	0	"Neur"	"RP1-111C20.4"	"male"
"PARK23"	0	0.128817150692212	0.373	0.224	0	"Neur"	"PARK2"	"male"
"PACRG1"	0	0.104710001709515	0.232	0.121	0	"Neur"	"PACRG"	"male"
"QKI3"	0	0.243037489984817	0.27	0.15	0	"Neur"	"QKI"	"male"
"SDK13"	0	0.030468147875675	0.236	0.132	0	"Neur"	"SDK1"	"male"
"UMAD13"	0	0.202376055537525	0.188	0.081	0	"Neur"	"UMAD1"	"male"
"GLCCI1"	0	0.135229236062408	0.198	0.101	0	"Neur"	"GLCCI1"	"male"
"NDUFA42"	0	0.820107749963542	0.181	0.056	0	"Neur"	"NDUFA4"	"male"
"PHF143"	0	0.203759809743969	0.285	0.142	0	"Neur"	"PHF14"	"male"
"THSD7A2"	0	0.291497789835651	0.167	0.083	0	"Neur"	"THSD7A"	"male"
"TOMM71"	0	0.605979159377988	0.126	0.035	0	"Neur"	"TOMM7"	"male"
"TRA2A3"	0	0.0942178921838555	0.239	0.128	0	"Neur"	"TRA2A"	"male"
"MPP6"	0	0.0996797026132589	0.173	0.083	0	"Neur"	"MPP6"	"male"
"JAZF11"	0	0.0234916959275155	0.283	0.163	0	"Neur"	"JAZF1"	"male"
"BBS92"	0	0.209341424915576	0.192	0.085	0	"Neur"	"BBS9"	"male"
"CDK133"	0	0.077943131046541	0.251	0.134	0	"Neur"	"CDK13"	"male"
"COA1"	0	0.157675435751525	0.138	0.059	0	"Neur"	"COA1"	"male"
"CHCHD21"	0	0.402767127361116	0.122	0.048	0	"Neur"	"CHCHD2"	"male"
"RP11-479O9.41"	0	0.557138917121359	0.237	0.077	0	"Neur"	"RP11-479O9.4"	"male"
"TPST11"	0	0.0282582389303365	0.247	0.137	0	"Neur"	"TPST1"	"male"
"TYW11"	0	0.171934011946936	0.156	0.064	0	"Neur"	"TYW1"	"male"
"TYW1B"	0	0.0867786521086329	0.141	0.063	0	"Neur"	"TYW1B"	"male"
"SPDYE52"	0	0.39623472456797	0.148	0.035	0	"Neur"	"SPDYE5"	"male"
"PHTF2"	0	0.136243632691839	0.165	0.072	0	"Neur"	"PHTF2"	"male"
"GRM32"	0	0.322961246840178	0.203	0.091	0	"Neur"	"GRM3"	"male"
"ADAM22"	0	0.111268148508716	0.287	0.162	0	"Neur"	"ADAM22"	"male"
"AKAP93"	0	0.130148368741687	0.324	0.183	0	"Neur"	"AKAP9"	"male"
"KRIT1"	0	0.188148047737479	0.157	0.066	0	"Neur"	"KRIT1"	"male"
"ANKIB13"	0	0.159299083355565	0.246	0.124	0	"Neur"	"ANKIB1"	"male"
"VPS50"	0	0.174324781815446	0.174	0.081	0	"Neur"	"VPS50"	"male"
"PPP1R9A1"	0	0.223774619499293	0.291	0.15	0	"Neur"	"PPP1R9A"	"male"
"DYNC1I11"	0	0.18956454678809	0.386	0.228	0	"Neur"	"DYNC1I1"	"male"
"SHFM12"	0	0.265437289977896	0.146	0.064	0	"Neur"	"SHFM1"	"male"
"BAIAP2L12"	0	0.769852868138104	0.109	0.021	0	"Neur"	"BAIAP2L1"	"male"
"NPTX2"	0	-1.1704869003669	0.03	0.105	0	"Neur"	"NPTX2"	"male"
"SPDYE31"	0	0.563616153109459	0.154	0.026	0	"Neur"	"SPDYE3"	"male"
"SPDYE22"	0	0.472261821316473	0.121	0.013	0	"Neur"	"SPDYE2"	"male"
"FAM185A"	0	0.15914838102371	0.171	0.076	0	"Neur"	"FAM185A"	"male"
"FBXL13"	0	0.206541990210671	0.12	0.038	0	"Neur"	"FBXL13"	"male"
"RELN"	0	0.59166396149932	0.101	0.034	0	"Neur"	"RELN"	"male"
"ORC5"	0	0.140821913539668	0.109	0.042	0	"Neur"	"ORC5"	"male"
"CDHR31"	0	0.132037276508257	0.13	0.055	0	"Neur"	"CDHR3"	"male"
"COG53"	0	0.151096711341029	0.235	0.113	0	"Neur"	"COG5"	"male"
"SLC26A33"	0	0.181605274923064	0.619	0.418	0	"Neur"	"SLC26A3"	"male"
"IMMP2L3"	0	0.245829953028952	0.331	0.18	0	"Neur"	"IMMP2L"	"male"
"DOCK43"	0	0.204764437805387	0.36	0.216	0	"Neur"	"DOCK4"	"male"
"C7orf60"	0	0.161073291614694	0.117	0.049	0	"Neur"	"C7orf60"	"male"
"ST71"	0	0.0529086159721472	0.233	0.123	0	"Neur"	"ST7"	"male"
"CTTNBP21"	0	0.0840267469671254	0.19	0.098	0	"Neur"	"CTTNBP2"	"male"
"KCND21"	0	0.308723691419583	0.404	0.242	0	"Neur"	"KCND2"	"male"
"NDUFA5"	0	0.250456870717158	0.137	0.057	0	"Neur"	"NDUFA5"	"male"
"RP5-921G16.1"	0	0.341770994385067	0.238	0.102	0	"Neur"	"RP5-921G16.1"	"male"
"AHCYL22"	0	0.14231897744098	0.192	0.09	0	"Neur"	"AHCYL2"	"male"
"NRF12"	0	0.163363910399711	0.159	0.073	0	"Neur"	"NRF1"	"male"
"COPG2"	0	0.157624618248125	0.118	0.049	0	"Neur"	"COPG2"	"male"
"AC016831.73"	0	0.817989446792171	0.245	0.07	0	"Neur"	"AC016831.7"	"male"
"MKLN13"	0	0.178987831946958	0.342	0.192	0	"Neur"	"MKLN1"	"male"
"CHCHD33"	0	0.322681546074011	0.26	0.125	0	"Neur"	"CHCHD3"	"male"
"EXOC43"	0	0.0855719258526351	0.322	0.182	0	"Neur"	"EXOC4"	"male"
"TMSB4X3"	0	0.846229680150405	0.475	0.297	0	"Neur"	"TMSB4X"	"male"
"REPS2"	0	0.233879467432177	0.167	0.071	0	"Neur"	"REPS2"	"male"
"SAT13"	0	0.107844473589099	0.18	0.093	0	"Neur"	"SAT1"	"male"
"APOO3"	0	0.696548774859312	0.191	0.07	0	"Neur"	"APOO"	"male"
"CXorf38"	0	0.313093702569945	0.111	0.019	0	"Neur"	"CXorf38"	"male"
"MAGED11"	0	0.16039534065298	0.202	0.106	0	"Neur"	"MAGED1"	"male"
"OPHN11"	0	0.0583621542382555	0.183	0.093	0	"Neur"	"OPHN1"	"male"
"HDAC83"	0	0.0235898013409881	0.272	0.155	0	"Neur"	"HDAC8"	"male"
"JPX3"	0	0.180992010705642	0.198	0.086	0	"Neur"	"JPX"	"male"
"ATRX3"	0	0.00450086929631732	0.347	0.212	0	"Neur"	"ATRX"	"male"
"PGK11"	0	0.355970755721051	0.132	0.059	0	"Neur"	"PGK1"	"male"
"DIAPH23"	0	0.060600792045064	0.249	0.136	0	"Neur"	"DIAPH2"	"male"
"NGFRAP12"	0	0.431235410973143	0.265	0.142	0	"Neur"	"NGFRAP1"	"male"
"PLP13"	0	0.41992444042309	0.151	0.058	0	"Neur"	"PLP1"	"male"
"UPF3B"	0	0.133319031981345	0.108	0.041	0	"Neur"	"UPF3B"	"male"
"THOC23"	0	0.101725512397809	0.157	0.076	0	"Neur"	"THOC2"	"male"
"LINC00632"	0	0.25848264154713	0.36	0.197	0	"Neur"	"LINC00632"	"male"
"MCPH13"	0	0.128164087830709	0.19	0.09	0	"Neur"	"MCPH1"	"male"
"FAM85B1"	0	0.245368138705047	0.203	0.086	0	"Neur"	"FAM85B"	"male"
"TNKS3"	0	0.180966219960976	0.297	0.157	0	"Neur"	"TNKS"	"male"
"FAM66D1"	0	0.133506515452575	0.182	0.083	0	"Neur"	"FAM66D"	"male"
"DLC12"	0	0.437034845242458	0.233	0.105	0	"Neur"	"DLC1"	"male"
"TUSC3"	0	0.128992269230095	0.174	0.084	0	"Neur"	"TUSC3"	"male"
"MICU31"	0	0.0429560643602569	0.214	0.117	0	"Neur"	"MICU3"	"male"
"PCM13"	0	0.0677551149535796	0.266	0.151	0	"Neur"	"PCM1"	"male"
"PPP3CC2"	0	0.140004233303557	0.15	0.065	0	"Neur"	"PPP3CC"	"male"
"RP11-624C23.11"	0	0.342056610378971	0.205	0.095	0	"Neur"	"RP11-624C23.1"	"male"
"BNIP3L2"	0	0.1597767917507	0.223	0.118	0	"Neur"	"BNIP3L"	"male"
"HMBOX13"	0	0.158743866986567	0.144	0.061	0	"Neur"	"HMBOX1"	"male"
"WRN1"	0	0.163379507978827	0.12	0.048	0	"Neur"	"WRN"	"male"
"WHSC1L13"	0	0.0559197866849019	0.312	0.186	0	"Neur"	"WHSC1L1"	"male"
"VDAC31"	0	0.189952113669766	0.161	0.078	0	"Neur"	"VDAC3"	"male"
"PCMTD12"	0	0.132352554158762	0.172	0.08	0	"Neur"	"PCMTD1"	"male"
"FAM110B"	0	0.15421031268453	0.156	0.071	0	"Neur"	"FAM110B"	"male"
"NSMAF1"	0	0.121272230764783	0.167	0.074	0	"Neur"	"NSMAF"	"male"
"CLVS1"	0	0.153885230889182	0.186	0.091	0	"Neur"	"CLVS1"	"male"
"RP11-32K4.1"	0	0.144600864476319	0.165	0.077	0	"Neur"	"RP11-32K4.1"	"male"
"MIR124-2HG"	0	0.131329560016416	0.189	0.086	0	"Neur"	"MIR124-2HG"	"male"
"TCF241"	0	0.348362217524618	0.13	0.029	0	"Neur"	"TCF24"	"male"
"CSPP11"	0	0.176392245418889	0.214	0.1	0	"Neur"	"CSPP1"	"male"
"ARFGEF13"	0	0.210970512577143	0.2	0.087	0	"Neur"	"ARFGEF1"	"male"
"C8orf34"	0	0.148582473020487	0.217	0.109	0	"Neur"	"C8orf34"	"male"
"NCOA23"	0	0.12998103812695	0.249	0.133	0	"Neur"	"NCOA2"	"male"
"STAU22"	0	0.0963297174816842	0.238	0.132	0	"Neur"	"STAU2"	"male"
"GDAP11"	0	0.208077690924116	0.314	0.166	0	"Neur"	"GDAP1"	"male"
"MIR2052HG"	0	0.208833222302458	0.153	0.069	0	"Neur"	"MIR2052HG"	"male"
"ZC2HC1A1"	0	0.191226089080798	0.148	0.064	0	"Neur"	"ZC2HC1A"	"male"
"ZNF704"	0	0.195432165708523	0.183	0.084	0	"Neur"	"ZNF704"	"male"
"WWP11"	0	0.169560611525829	0.145	0.063	0	"Neur"	"WWP1"	"male"
"MMP16"	0	0.177228961260057	0.314	0.179	0	"Neur"	"MMP16"	"male"
"RP11-37B2.11"	0	0.128861720019558	0.117	0.048	0	"Neur"	"RP11-37B2.1"	"male"
"RUNX1T12"	0	0.136604147861489	0.293	0.161	0	"Neur"	"RUNX1T1"	"male"
"NDUFAF6"	0	0.295579254563787	0.135	0.047	0	"Neur"	"NDUFAF6"	"male"
"CPQ3"	0	0.305789108175406	0.114	0.033	0	"Neur"	"CPQ"	"male"
"STK34"	0	0.164534893609341	0.105	0.041	0	"Neur"	"STK3"	"male"
"VPS13B3"	0	0.21513443055451	0.279	0.14	0	"Neur"	"VPS13B"	"male"
"PABPC12"	0	0.266879877091478	0.174	0.078	0	"Neur"	"PABPC1"	"male"
"UBR53"	0	0.213254060861051	0.241	0.12	0	"Neur"	"UBR5"	"male"
"ZFPM22"	0	0.24892382676599	0.295	0.174	0	"Neur"	"ZFPM2"	"male"
"RP11-649G15.21"	0	0.751725517545672	0.176	0.039	0	"Neur"	"RP11-649G15.2"	"male"
"EIF3E2"	0	0.295142526743629	0.109	0.037	0	"Neur"	"EIF3E"	"male"
"LINC016093"	0	0.230582225804098	0.464	0.275	0	"Neur"	"LINC01609"	"male"
"TRPS13"	0	0.298807589415769	0.181	0.088	0	"Neur"	"TRPS1"	"male"
"AC023590.1"	0	0.426331942505703	0.127	0.019	0	"Neur"	"AC023590.1"	"male"
"NSMCE23"	0	0.0972090416974942	0.225	0.114	0	"Neur"	"NSMCE2"	"male"
"RP11-30J20.1"	0	0.434055932631108	0.141	0.055	0	"Neur"	"RP11-30J20.1"	"male"
"ARC"	0	-1.74763445244828	0.022	0.134	0	"Neur"	"ARC"	"male"
"SMARCA23"	0	0.167639393089359	0.292	0.157	0	"Neur"	"SMARCA2"	"male"
"RFX33"	0	0.107542333186907	0.28	0.158	0	"Neur"	"RFX3"	"male"
"JAK22"	0	0.0947793456145302	0.163	0.081	0	"Neur"	"JAK2"	"male"
"RIC1"	0	0.109422707173851	0.123	0.05	0	"Neur"	"RIC1"	"male"
"KIAA20263"	0	0.0333006206814187	0.184	0.094	0	"Neur"	"KIAA2026"	"male"
"RP11-75C9.2"	0	0.306505038300832	0.101	0.021	0	"Neur"	"RP11-75C9.2"	"male"
"MPDZ2"	0	0.243124503995838	0.254	0.121	0	"Neur"	"MPDZ"	"male"
"NFIB2"	0	0.225427406647012	0.257	0.137	0	"Neur"	"NFIB"	"male"
"SNAPC3"	0	0.139750880660136	0.117	0.047	0	"Neur"	"SNAPC3"	"male"
"CCDC1711"	0	0.0462509013064323	0.217	0.119	0	"Neur"	"CCDC171"	"male"
"DENND4C3"	0	0.201501194321566	0.139	0.054	0	"Neur"	"DENND4C"	"male"
"MLLT32"	0	0.198767260086833	0.315	0.166	0	"Neur"	"MLLT3"	"male"
"FOCAD1"	0	0.313343487854401	0.32	0.163	0	"Neur"	"FOCAD"	"male"
"MOB3B1"	0	0.137899651061926	0.138	0.061	0	"Neur"	"MOB3B"	"male"
"NFX11"	0	0.0927541606657408	0.159	0.072	0	"Neur"	"NFX1"	"male"
"ZCCHC73"	0	0.260444929925919	0.279	0.134	0	"Neur"	"ZCCHC7"	"male"
"RP11-613M10.9"	0	0.213532562584004	0.114	0.039	0	"Neur"	"RP11-613M10.9"	"male"
"DCAF102"	0	0.133684282048503	0.186	0.087	0	"Neur"	"DCAF10"	"male"
"CNTNAP31"	0	0.319680140200658	0.143	0.06	0	"Neur"	"CNTNAP3"	"male"
"RP11-318K12.2"	0	0.537525764966137	0.133	0.015	0	"Neur"	"RP11-318K12.2"	"male"
"CNTNAP3B2"	0	0.471231891135237	0.204	0.087	0	"Neur"	"CNTNAP3B"	"male"
"CBWD51"	0	0.323275099544256	0.201	0.075	0	"Neur"	"CBWD5"	"male"
"PIP5K1B1"	0	0.15762210873733	0.154	0.074	0	"Neur"	"PIP5K1B"	"male"
"MAMDC23"	0	0.401408359098992	0.166	0.07	0	"Neur"	"MAMDC2"	"male"
"TRPM32"	0	0.191104410943441	0.214	0.113	0	"Neur"	"TRPM3"	"male"
"PRUNE21"	0	0.193899111497546	0.223	0.117	0	"Neur"	"PRUNE2"	"male"
"VPS13A1"	0	0.172438595878396	0.27	0.139	0	"Neur"	"VPS13A"	"male"
"TLE43"	0	0.235569844026737	0.148	0.065	0	"Neur"	"TLE4"	"male"
"RP11-154D17.13"	0	0.0844514333294002	0.279	0.164	0	"Neur"	"RP11-154D17.1"	"male"
"AGTPBP11"	0	0.0995027349462285	0.242	0.13	0	"Neur"	"AGTPBP1"	"male"
"DAPK12"	0	0.162196218907473	0.238	0.131	0	"Neur"	"DAPK1"	"male"
"INVS3"	0	0.178518121635863	0.192	0.085	0	"Neur"	"INVS"	"male"
"SLC44A13"	0	0.333349621508682	0.28	0.14	0	"Neur"	"SLC44A1"	"male"
"TMEM2451"	0	0.139091195140084	0.19	0.1	0	"Neur"	"TMEM245"	"male"
"ZNF483"	0	0.328167924753499	0.241	0.121	0	"Neur"	"ZNF483"	"male"
"PTGR1"	0	0.791977100094075	0.177	0.041	0	"Neur"	"PTGR1"	"male"
"DENND1A3"	0	0.0305790202801193	0.246	0.138	0	"Neur"	"DENND1A"	"male"
"NR6A11"	0	0.159195892978672	0.189	0.089	0	"Neur"	"NR6A1"	"male"
"SCAI"	0	0.0880678956512126	0.266	0.142	0	"Neur"	"SCAI"	"male"
"GARNL31"	0	0.156895603172199	0.24	0.119	0	"Neur"	"GARNL3"	"male"
"SET1"	0	0.559719349634532	0.164	0.06	0	"Neur"	"SET"	"male"
"FNBP13"	0	0.0758745786116045	0.195	0.1	0	"Neur"	"FNBP1"	"male"
"RP13-726E6.1"	0	0.229103131634604	0.109	0.033	0	"Neur"	"RP13-726E6.1"	"male"
"RP13-726E6.2"	0	0.164298894817578	0.119	0.047	0	"Neur"	"RP13-726E6.2"	"male"
"RIC31"	0	0.105094619720639	0.169	0.081	0	"Neur"	"RIC3"	"male"
"SBF23"	0	0.092947449470614	0.315	0.178	0	"Neur"	"SBF2"	"male"
"FAR12"	0	0.0956142667937742	0.186	0.093	0	"Neur"	"FAR1"	"male"
"C11orf582"	0	0.277998502856145	0.166	0.068	0	"Neur"	"C11orf58"	"male"
"PIK3C2A2"	0	0.115124506369856	0.126	0.055	0	"Neur"	"PIK3C2A"	"male"
"NUCB2"	0	0.149106626566521	0.132	0.051	0	"Neur"	"NUCB2"	"male"
"NAV23"	0	0.0645880063157198	0.346	0.207	0	"Neur"	"NAV2"	"male"
"ANO5"	0	0.0840885467958998	0.205	0.106	0	"Neur"	"ANO5"	"male"
"GAS2"	0	0.193257340923559	0.134	0.055	0	"Neur"	"GAS2"	"male"
"LUZP2"	0	0.3555385873631	0.18	0.082	0	"Neur"	"LUZP2"	"male"
"BDNF-AS3"	0	0.523702670426025	0.191	0.078	0	"Neur"	"BDNF-AS"	"male"
"CSTF3"	0	0.241591458987447	0.16	0.063	0	"Neur"	"CSTF3"	"male"
"TTC173"	0	0.0734107746942647	0.259	0.137	0	"Neur"	"TTC17"	"male"
"AMBRA13"	0	0.267190601182824	0.214	0.109	0	"Neur"	"AMBRA1"	"male"
"LRP43"	0	0.441617935873128	0.404	0.218	0	"Neur"	"LRP4"	"male"
"C11orf492"	0	0.118528092480891	0.24	0.127	0	"Neur"	"C11orf49"	"male"
"FTH13"	0	1.38806455165473	0.446	0.188	0	"Neur"	"FTH1"	"male"
"FAU2"	0	0.458819831684545	0.121	0.046	0	"Neur"	"FAU"	"male"
"NEAT13"	0	0.59205071898353	0.178	0.067	0	"Neur"	"NEAT1"	"male"
"MALAT13"	0	0.513695710862816	0.968	0.983	0	"Neur"	"MALAT1"	"male"
"RP11-770G2.2"	0	0.300026446477664	0.128	0.032	0	"Neur"	"RP11-770G2.2"	"male"
"SNX32"	0	0.0697432547340598	0.193	0.101	0	"Neur"	"SNX32"	"male"
"NPAS4"	0	-1.79651063220173	0.002	0.125	0	"Neur"	"NPAS4"	"male"
"C11orf80"	0	0.100099735961853	0.199	0.101	0	"Neur"	"C11orf80"	"male"
"RAD9A1"	0	0.0329158981388813	0.228	0.125	0	"Neur"	"RAD9A"	"male"
"PPP6R33"	0	0.0697103185693762	0.222	0.121	0	"Neur"	"PPP6R3"	"male"
"PPFIA11"	0	0.145563840212334	0.157	0.068	0	"Neur"	"PPFIA1"	"male"
"AP000487.62"	0	0.309494259881226	0.128	0.034	0	"Neur"	"AP000487.6"	"male"
"FCHSD23"	0	0.154241651555001	0.218	0.109	0	"Neur"	"FCHSD2"	"male"
"XRRA11"	0	0.273302548419849	0.15	0.053	0	"Neur"	"XRRA1"	"male"
"UVRAG3"	0	0.196095191401885	0.21	0.099	0	"Neur"	"UVRAG"	"male"
"CLNS1A"	0	0.144645562147944	0.133	0.058	0	"Neur"	"CLNS1A"	"male"
"RSF13"	0	0.0698689773618559	0.228	0.124	0	"Neur"	"RSF1"	"male"
"RP11-452H21.12"	0	0.288304687254923	0.101	0.024	0	"Neur"	"RP11-452H21.1"	"male"
"RP11-160H12.2"	0	0.814963095922907	0.172	0.024	0	"Neur"	"RP11-160H12.2"	"male"
"CTD-2537O9.11"	0	0.550393036192845	0.243	0.084	0	"Neur"	"CTD-2537O9.1"	"male"
"PICALM3"	0	0.157236974158798	0.212	0.102	0	"Neur"	"PICALM"	"male"
"RP11-317J19.1"	0	0.382966443887135	0.137	0.032	0	"Neur"	"RP11-317J19.1"	"male"
"ME3"	0	0.145718528779589	0.182	0.081	0	"Neur"	"ME3"	"male"
"TMEM1352"	0	0.182861295569657	0.158	0.068	0	"Neur"	"TMEM135"	"male"
"NAALAD2"	0	0.183641342596534	0.148	0.062	0	"Neur"	"NAALAD2"	"male"
"CEP57"	0	0.198938160741212	0.162	0.063	0	"Neur"	"CEP57"	"male"
"MAML23"	0	0.1734501062545	0.123	0.051	0	"Neur"	"MAML2"	"male"
"CEP126"	0	0.301572779157166	0.219	0.099	0	"Neur"	"CEP126"	"male"
"DYNC2H11"	0	0.266569541878974	0.214	0.093	0	"Neur"	"DYNC2H1"	"male"
"GUCY1A2"	0	0.071720045309797	0.305	0.182	0	"Neur"	"GUCY1A2"	"male"
"ACAT1"	0	0.177225457172856	0.125	0.052	0	"Neur"	"ACAT1"	"male"
"ATM3"	0	0.180509642341645	0.183	0.086	0	"Neur"	"ATM"	"male"
"SIK33"	0	0.199333350615579	0.416	0.264	0	"Neur"	"SIK3"	"male"
"DSCAML1"	0	0.00824247663537148	0.248	0.141	0	"Neur"	"DSCAML1"	"male"
"ATP5L1"	0	0.340486350738668	0.161	0.071	0	"Neur"	"ATP5L"	"male"
"AP002954.4"	0	0.297490219103475	0.116	0.043	0	"Neur"	"AP002954.4"	"male"
"ARHGEF122"	0	0.155083116430487	0.273	0.145	0	"Neur"	"ARHGEF12"	"male"
"TBRG12"	0	0.23022761994569	0.188	0.086	0	"Neur"	"TBRG1"	"male"
"FAM208B2"	0	0.142231771440926	0.164	0.075	0	"Neur"	"FAM208B"	"male"
"RP11-499P20.2"	0	0.207724743933661	0.113	0.035	0	"Neur"	"RP11-499P20.2"	"male"
"MALRD11"	0	0.31502169016804	0.133	0.035	0	"Neur"	"MALRD1"	"male"
"PLXDC23"	0	0.100873847457808	0.255	0.147	0	"Neur"	"PLXDC2"	"male"
"MLLT103"	0	0.211183266302928	0.268	0.131	0	"Neur"	"MLLT10"	"male"
"DNAJC12"	0	0.109947211230395	0.189	0.094	0	"Neur"	"DNAJC1"	"male"
"PIP4K2A3"	0	0.282174329395448	0.155	0.065	0	"Neur"	"PIP4K2A"	"male"
"KIAA12171"	0	0.303815728003708	0.353	0.212	0	"Neur"	"KIAA1217"	"male"
"ARHGAP213"	0	0.169075105316626	0.276	0.152	0	"Neur"	"ARHGAP21"	"male"
"ANKRD261"	0	0.267318256419157	0.283	0.137	0	"Neur"	"ANKRD26"	"male"
"WAC3"	0	0.113171559363482	0.198	0.105	0	"Neur"	"WAC"	"male"
"ZNF4381"	0	0.146948227086559	0.112	0.045	0	"Neur"	"ZNF438"	"male"
"ZEB12"	0	0.143118946987635	0.253	0.137	0	"Neur"	"ZEB1"	"male"
"EPC13"	0	0.160412378094438	0.214	0.098	0	"Neur"	"EPC1"	"male"
"ZNF2481"	0	0.21171446091309	0.201	0.089	0	"Neur"	"ZNF248"	"male"
"PARG2"	0	0.266650931938403	0.178	0.065	0	"Neur"	"PARG"	"male"
"PCDH15"	0	0.378725336284066	0.221	0.118	0	"Neur"	"PCDH15"	"male"
"REEP31"	0	0.138588263663564	0.12	0.05	0	"Neur"	"REEP3"	"male"
"CTNNA33"	0	0.639858903394662	0.314	0.123	0	"Neur"	"CTNNA3"	"male"
"LRRTM3"	0	0.042157798331957	0.348	0.217	0	"Neur"	"LRRTM3"	"male"
"HERC43"	0	0.087741746588746	0.242	0.133	0	"Neur"	"HERC4"	"male"
"RUFY2"	0	0.115841289549277	0.186	0.092	0	"Neur"	"RUFY2"	"male"
"SAR1A"	0	0.292405746557351	0.101	0.034	0	"Neur"	"SAR1A"	"male"
"SGPL1"	0	0.196350923955855	0.11	0.041	0	"Neur"	"SGPL1"	"male"
"ASCC11"	0	0.16197922395144	0.134	0.055	0	"Neur"	"ASCC1"	"male"
