"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"region"
"PRRC2C12"	0.000499077918770212	0.297380078883207	0.385	0.28	1	"Ast"	"PRRC2C"	"Occipital Lobe, Visual Cortex"
"TCF7L26"	0.000526654078230238	0.39074040387681	0.274	0.185	1	"Ast"	"TCF7L2"	"Occipital Lobe, Visual Cortex"
"FUT811"	0.000535673742977987	0.357092374062598	0.27	0.181	1	"Ast"	"FUT8"	"Occipital Lobe, Visual Cortex"
"ACADVL2"	0.00054679394046274	-0.598753104017674	0.096	0.162	1	"Ast"	"ACADVL"	"Occipital Lobe, Visual Cortex"
"SCAF84"	0.000551641202551578	0.437655829734813	0.108	0.052	1	"Ast"	"SCAF8"	"Occipital Lobe, Visual Cortex"
"RP11-597D13.9"	0.000558283578044848	0.5199622881919	0.117	0.059	1	"Ast"	"RP11-597D13.9"	"Occipital Lobe, Visual Cortex"
"POU2F111"	0.00056738401249738	0.431351474809903	0.297	0.208	1	"Ast"	"POU2F1"	"Occipital Lobe, Visual Cortex"
"BMPR1B2"	0.0005749299833615	0.316344867574844	0.334	0.237	1	"Ast"	"BMPR1B"	"Occipital Lobe, Visual Cortex"
"LINC005115"	0.000601920917028408	0.327371457071784	0.304	0.206	1	"Ast"	"LINC00511"	"Occipital Lobe, Visual Cortex"
"PLCG12"	0.000624007328214717	-0.590411263783147	0.1	0.165	1	"Ast"	"PLCG1"	"Occipital Lobe, Visual Cortex"
"NAALADL212"	0.000633488028236521	0.442107864944457	0.303	0.212	1	"Ast"	"NAALADL2"	"Occipital Lobe, Visual Cortex"
"GLI32"	0.000654206076198287	0.402702934521137	0.241	0.16	1	"Ast"	"GLI3"	"Occipital Lobe, Visual Cortex"
"EGFR4"	0.000678602501079882	0.404511769606005	0.224	0.147	1	"Ast"	"EGFR"	"Occipital Lobe, Visual Cortex"
"GAREM10"	0.00068052194567411	0.305084829603021	0.295	0.199	1	"Ast"	"GAREM"	"Occipital Lobe, Visual Cortex"
"PTPN138"	0.000681048492447976	0.413187763277075	0.216	0.14	1	"Ast"	"PTPN13"	"Occipital Lobe, Visual Cortex"
"RP11-679C8.23"	0.000685375031031971	0.335230512526615	0.218	0.138	1	"Ast"	"RP11-679C8.2"	"Occipital Lobe, Visual Cortex"
"DPY19L1P15"	0.000712644437265394	0.554777528314545	0.141	0.079	1	"Ast"	"DPY19L1P1"	"Occipital Lobe, Visual Cortex"
"KCNQ59"	0.000718747423829708	-0.662391947069881	0.196	0.266	1	"Ast"	"KCNQ5"	"Occipital Lobe, Visual Cortex"
"SHPRH12"	0.000726924054427939	0.424227828833287	0.141	0.077	1	"Ast"	"SHPRH"	"Occipital Lobe, Visual Cortex"
"MEIS29"	0.000729400427916934	0.340633598069621	0.422	0.323	1	"Ast"	"MEIS2"	"Occipital Lobe, Visual Cortex"
"PCMTD15"	0.00073215405815681	0.505850144139692	0.1	0.048	1	"Ast"	"PCMTD1"	"Occipital Lobe, Visual Cortex"
"STK310"	0.000743347541862813	0.464083341427452	0.176	0.106	1	"Ast"	"STK3"	"Occipital Lobe, Visual Cortex"
"NRG312"	0.000758880849396575	0.204753802913994	0.901	0.864	1	"Ast"	"NRG3"	"Occipital Lobe, Visual Cortex"
"MCC4"	0.000842603225772754	0.442428929667832	0.219	0.142	1	"Ast"	"MCC"	"Occipital Lobe, Visual Cortex"
"GNAS10"	0.000865273546230067	-0.619351916621561	0.083	0.142	1	"Ast"	"GNAS"	"Occipital Lobe, Visual Cortex"
"NFIB12"	0.000875216964845873	0.362973807186792	0.349	0.255	1	"Ast"	"NFIB"	"Occipital Lobe, Visual Cortex"
"CCNY11"	0.000933414959745796	0.354906153743384	0.134	0.074	1	"Ast"	"CCNY"	"Occipital Lobe, Visual Cortex"
"PBX112"	0.000934704097600255	0.365345624804803	0.36	0.268	1	"Ast"	"PBX1"	"Occipital Lobe, Visual Cortex"
"ARGLU112"	0.000950911276050318	0.317923842864173	0.471	0.368	1	"Ast"	"ARGLU1"	"Occipital Lobe, Visual Cortex"
"GFAP4"	0.000957422006723056	-0.515423501569135	0.178	0.25	1	"Ast"	"GFAP"	"Occipital Lobe, Visual Cortex"
"BAZ2B12"	0.000970613624742281	0.27486305909942	0.618	0.517	1	"Ast"	"BAZ2B"	"Occipital Lobe, Visual Cortex"
"LARP15"	0.000980449458175997	0.133919752878258	0.127	0.066	1	"Ast"	"LARP1"	"Occipital Lobe, Visual Cortex"
"DDX1712"	0.00100068187777996	-0.479734344159835	0.349	0.413	1	"Ast"	"DDX17"	"Occipital Lobe, Visual Cortex"
"HNRNPA2B112"	0.00100544448743807	-0.561728962910694	0.116	0.18	1	"Ast"	"HNRNPA2B1"	"Occipital Lobe, Visual Cortex"
"RMST"	0.00101055119945861	0.362753682236666	0.108	0.054	1	"Ast"	"RMST"	"Occipital Lobe, Visual Cortex"
"GRIA211"	0.00101895528251013	0.332184846838724	0.414	0.314	1	"Ast"	"GRIA2"	"Occipital Lobe, Visual Cortex"
"KIAA110912"	0.0010370648206938	0.328291724129647	0.337	0.239	1	"Ast"	"KIAA1109"	"Occipital Lobe, Visual Cortex"
"PHACTR38"	0.00106533695581304	0.345905737804515	0.329	0.239	1	"Ast"	"PHACTR3"	"Occipital Lobe, Visual Cortex"
"KANSL112"	0.00108682204780665	0.346007001124723	0.28	0.19	1	"Ast"	"KANSL1"	"Occipital Lobe, Visual Cortex"
"ADGRB312"	0.00114944103689604	0.187707174413954	0.852	0.794	1	"Ast"	"ADGRB3"	"Occipital Lobe, Visual Cortex"
"VPS13B11"	0.00115072064178018	0.403927191582252	0.195	0.122	1	"Ast"	"VPS13B"	"Occipital Lobe, Visual Cortex"
"PTPRZ16"	0.00117940887130859	0.219458986316125	0.42	0.303	1	"Ast"	"PTPRZ1"	"Occipital Lobe, Visual Cortex"
"MEF2C-AS110"	0.00118039014299566	0.381141521451199	0.263	0.18	1	"Ast"	"MEF2C-AS1"	"Occipital Lobe, Visual Cortex"
"POU6F27"	0.00118776995393887	-0.446550245929622	0.136	0.205	1	"Ast"	"POU6F2"	"Occipital Lobe, Visual Cortex"
"RBMS36"	0.00121531115562341	0.325492122819876	0.291	0.203	1	"Ast"	"RBMS3"	"Occipital Lobe, Visual Cortex"
"ATP13A42"	0.00122739073977467	0.289873879737495	0.264	0.18	1	"Ast"	"ATP13A4"	"Occipital Lobe, Visual Cortex"
"VSNL13"	0.00124107886901191	-0.635485926072752	0.056	0.104	1	"Ast"	"VSNL1"	"Occipital Lobe, Visual Cortex"
"ADAMTS175"	0.00130998108704981	0.245125232099196	0.281	0.194	1	"Ast"	"ADAMTS17"	"Occipital Lobe, Visual Cortex"
"ST54"	0.0013198330546072	0.377954012991048	0.121	0.065	1	"Ast"	"ST5"	"Occipital Lobe, Visual Cortex"
"CCDC668"	0.00135360674875852	0.426271601425324	0.108	0.056	1	"Ast"	"CCDC66"	"Occipital Lobe, Visual Cortex"
"PTPRD12"	0.0013541929652453	-0.27038196499138	0.473	0.553	1	"Ast"	"PTPRD"	"Occipital Lobe, Visual Cortex"
"CADM212"	0.00141854292231524	0.161235390196035	0.887	0.811	1	"Ast"	"CADM2"	"Occipital Lobe, Visual Cortex"
"DOCK18"	0.00146796365485027	0.343429541922354	0.219	0.144	1	"Ast"	"DOCK1"	"Occipital Lobe, Visual Cortex"
"ERI34"	0.00148504877979557	0.370374813551825	0.178	0.11	1	"Ast"	"ERI3"	"Occipital Lobe, Visual Cortex"
"CCDC144CP4"	0.00151014030255211	0.312149612421306	0.108	0.056	1	"Ast"	"CCDC144CP"	"Occipital Lobe, Visual Cortex"
"CDH1812"	0.00152292451975586	-0.449352905420835	0.119	0.183	1	"Ast"	"CDH18"	"Occipital Lobe, Visual Cortex"
"ITGA74"	0.00154850308602144	-0.549538739953692	0.13	0.192	1	"Ast"	"ITGA7"	"Occipital Lobe, Visual Cortex"
"RGS202"	0.00158262606410274	0.356816349003641	0.376	0.28	1	"Ast"	"RGS20"	"Occipital Lobe, Visual Cortex"
"ZMAT110"	0.00158744222778386	0.234166604712268	0.292	0.199	1	"Ast"	"ZMAT1"	"Occipital Lobe, Visual Cortex"
"RAPGEF212"	0.00160871187875496	0.324737506419445	0.164	0.099	1	"Ast"	"RAPGEF2"	"Occipital Lobe, Visual Cortex"
"PEBP112"	0.00168144298305442	-0.682774666034307	0.102	0.158	1	"Ast"	"PEBP1"	"Occipital Lobe, Visual Cortex"
"SUZ12P112"	0.00170093926160877	0.180906271059255	0.213	0.135	1	"Ast"	"SUZ12P1"	"Occipital Lobe, Visual Cortex"
"KCNIP17"	0.00172257933652457	0.434922731369561	0.139	0.081	1	"Ast"	"KCNIP1"	"Occipital Lobe, Visual Cortex"
"SCMH111"	0.00175561113077436	0.382147763747978	0.198	0.127	1	"Ast"	"SCMH1"	"Occipital Lobe, Visual Cortex"
"WASF33"	0.00175608715214195	0.399514184503739	0.199	0.129	1	"Ast"	"WASF3"	"Occipital Lobe, Visual Cortex"
"SLC35F19"	0.001795233550577	0.322819929097471	0.382	0.293	1	"Ast"	"SLC35F1"	"Occipital Lobe, Visual Cortex"
"LRRC16A6"	0.0018964389864206	0.29684514447922	0.465	0.366	1	"Ast"	"LRRC16A"	"Occipital Lobe, Visual Cortex"
"PTAR12"	0.00190414501224435	0.432504684134827	0.117	0.065	1	"Ast"	"PTAR1"	"Occipital Lobe, Visual Cortex"
"UST7"	0.00194046665288984	0.432760536615188	0.1	0.052	1	"Ast"	"UST"	"Occipital Lobe, Visual Cortex"
"SCAPER12"	0.00195698398829488	0.190819896432581	0.329	0.237	1	"Ast"	"SCAPER"	"Occipital Lobe, Visual Cortex"
"PRKCA12"	0.0019829106587948	0.283976154213934	0.544	0.442	1	"Ast"	"PRKCA"	"Occipital Lobe, Visual Cortex"
"RBM2512"	0.00206396001201683	0.3526409968807	0.501	0.404	1	"Ast"	"RBM25"	"Occipital Lobe, Visual Cortex"
"RBFOX211"	0.00207303847292314	0.339976197840619	0.247	0.172	1	"Ast"	"RBFOX2"	"Occipital Lobe, Visual Cortex"
"PPFIA19"	0.00207723080095764	0.318344091255477	0.232	0.154	1	"Ast"	"PPFIA1"	"Occipital Lobe, Visual Cortex"
"ZZZ38"	0.00215170647451991	0.326143972687569	0.111	0.059	1	"Ast"	"ZZZ3"	"Occipital Lobe, Visual Cortex"
"MAN1A212"	0.00216393451456426	0.403571299146102	0.193	0.126	1	"Ast"	"MAN1A2"	"Occipital Lobe, Visual Cortex"
"ANKRD1112"	0.00217901991498307	0.238613101574588	0.232	0.153	1	"Ast"	"ANKRD11"	"Occipital Lobe, Visual Cortex"
"PKN212"	0.00219341730333527	0.452255962822985	0.148	0.09	1	"Ast"	"PKN2"	"Occipital Lobe, Visual Cortex"
"ID2"	0.00226267602233371	-0.675048371886302	0.057	0.104	1	"Ast"	"ID2"	"Occipital Lobe, Visual Cortex"
"RAD51B10"	0.00233430060572923	0.3340768130241	0.179	0.113	1	"Ast"	"RAD51B"	"Occipital Lobe, Visual Cortex"
"FAM168A11"	0.00246282441519864	0.319440532931313	0.23	0.156	1	"Ast"	"FAM168A"	"Occipital Lobe, Visual Cortex"
"RP11-444D3.18"	0.00248767465180209	0.394925596743789	0.304	0.226	1	"Ast"	"RP11-444D3.1"	"Occipital Lobe, Visual Cortex"
"CEP1927"	0.00250282902749691	0.313313040234015	0.11	0.059	1	"Ast"	"CEP192"	"Occipital Lobe, Visual Cortex"
"MSH33"	0.00250940467985998	0.396702656469954	0.127	0.072	1	"Ast"	"MSH3"	"Occipital Lobe, Visual Cortex"
"ANKS1A9"	0.00252239581531136	0.270004624508443	0.107	0.056	1	"Ast"	"ANKS1A"	"Occipital Lobe, Visual Cortex"
"TMEM1178"	0.00252484291831429	0.322082587955453	0.113	0.061	1	"Ast"	"TMEM117"	"Occipital Lobe, Visual Cortex"
"ADNP5"	0.00252629568997958	0.371375743759787	0.124	0.07	1	"Ast"	"ADNP"	"Occipital Lobe, Visual Cortex"
"DPP73"	0.00253093730752725	0.381874590961246	0.114	0.063	1	"Ast"	"DPP7"	"Occipital Lobe, Visual Cortex"
"CPEB411"	0.00265540308032123	0.398998974435289	0.286	0.208	1	"Ast"	"CPEB4"	"Occipital Lobe, Visual Cortex"
"GRAMD1B8"	0.00268041973189182	0.340827777089484	0.19	0.124	1	"Ast"	"GRAMD1B"	"Occipital Lobe, Visual Cortex"
"GIGYF211"	0.00271993780304221	0.379415787761509	0.184	0.118	1	"Ast"	"GIGYF2"	"Occipital Lobe, Visual Cortex"
"FSTL44"	0.00273535974060475	-0.542648961328866	0.07	0.118	1	"Ast"	"FSTL4"	"Occipital Lobe, Visual Cortex"
"RP11-33B1.111"	0.00277153547974643	0.344869426852267	0.158	0.097	1	"Ast"	"RP11-33B1.1"	"Occipital Lobe, Visual Cortex"
"VOPP15"	0.00279223485003441	0.288638026808247	0.102	0.054	1	"Ast"	"VOPP1"	"Occipital Lobe, Visual Cortex"
"UBR312"	0.00280501430914646	0.241897393618303	0.238	0.16	1	"Ast"	"UBR3"	"Occipital Lobe, Visual Cortex"
"RAPGEF33"	0.00280912502101132	-0.463016772847381	0.182	0.246	1	"Ast"	"RAPGEF3"	"Occipital Lobe, Visual Cortex"
"EHBP112"	0.00280922164041735	0.308159173742411	0.325	0.239	1	"Ast"	"EHBP1"	"Occipital Lobe, Visual Cortex"
"CTNND212"	0.00286961070449878	0.166997280045195	0.879	0.838	1	"Ast"	"CTNND2"	"Occipital Lobe, Visual Cortex"
"CROCCP35"	0.00292130841319935	0.378028324128799	0.122	0.07	1	"Ast"	"CROCCP3"	"Occipital Lobe, Visual Cortex"
"MTMR35"	0.00298469211033567	0.33858514180524	0.151	0.093	1	"Ast"	"MTMR3"	"Occipital Lobe, Visual Cortex"
"PREX29"	0.00301762736828897	0.214816913854738	0.538	0.425	1	"Ast"	"PREX2"	"Occipital Lobe, Visual Cortex"
"DMGDH"	0.00312237158550261	0.455707962148714	0.1	0.054	1	"Ast"	"DMGDH"	"Occipital Lobe, Visual Cortex"
"RASSF87"	0.00312897696440991	0.492630296990056	0.156	0.101	1	"Ast"	"RASSF8"	"Occipital Lobe, Visual Cortex"
"IQCA14"	0.00314683200286721	-0.360642252466909	0.198	0.266	1	"Ast"	"IQCA1"	"Occipital Lobe, Visual Cortex"
"SPRED18"	0.00315293422033561	0.293743934179166	0.199	0.131	1	"Ast"	"SPRED1"	"Occipital Lobe, Visual Cortex"
"ATF7IP9"	0.00321964397765312	0.382615891398907	0.114	0.065	1	"Ast"	"ATF7IP"	"Occipital Lobe, Visual Cortex"
"FAM13B10"	0.00333994330834367	0.40098071373751	0.121	0.07	1	"Ast"	"FAM13B"	"Occipital Lobe, Visual Cortex"
"MAML211"	0.00345204584530713	0.311653306310293	0.49	0.397	1	"Ast"	"MAML2"	"Occipital Lobe, Visual Cortex"
"APC23"	0.0034760834803973	-0.433490992309629	0.097	0.153	1	"Ast"	"APC2"	"Occipital Lobe, Visual Cortex"
"SAMD4A8"	0.00354787809857992	0.458778119070503	0.167	0.11	1	"Ast"	"SAMD4A"	"Occipital Lobe, Visual Cortex"
"FGGY7"	0.00357068042664526	0.287361693623632	0.153	0.093	1	"Ast"	"FGGY"	"Occipital Lobe, Visual Cortex"
"PDS5A7"	0.00358020058313305	0.321968260856822	0.119	0.068	1	"Ast"	"PDS5A"	"Occipital Lobe, Visual Cortex"
"BCKDHB7"	0.00363434545165312	0.466738796949331	0.224	0.162	1	"Ast"	"BCKDHB"	"Occipital Lobe, Visual Cortex"
"CTD-2007H13.3"	0.00365841545478863	0.395450530078202	0.114	0.065	1	"Ast"	"CTD-2007H13.3"	"Occipital Lobe, Visual Cortex"
"NTRK212"	0.00368816704808408	0.203655573000183	0.652	0.542	1	"Ast"	"NTRK2"	"Occipital Lobe, Visual Cortex"
"ATP5E3"	0.0037215576423902	-0.589690985144663	0.066	0.113	1	"Ast"	"ATP5E"	"Occipital Lobe, Visual Cortex"
"ADHFE12"	0.00374553109876301	0.403112033721324	0.122	0.072	1	"Ast"	"ADHFE1"	"Occipital Lobe, Visual Cortex"
"IMMP2L12"	0.00375146884912079	0.353595722215435	0.212	0.142	1	"Ast"	"IMMP2L"	"Occipital Lobe, Visual Cortex"
"LRRC8A2"	0.00376751188566192	-0.437034938098997	0.077	0.127	1	"Ast"	"LRRC8A"	"Occipital Lobe, Visual Cortex"
"ARMCX47"	0.003794909729921	0.384678729120621	0.111	0.063	1	"Ast"	"ARMCX4"	"Occipital Lobe, Visual Cortex"
"PRDM162"	0.00379850435536871	0.336986869411502	0.244	0.171	1	"Ast"	"PRDM16"	"Occipital Lobe, Visual Cortex"
"STK333"	0.0038149496013519	0.340054414193511	0.224	0.156	1	"Ast"	"STK33"	"Occipital Lobe, Visual Cortex"
"FIGN4"	0.00383573869300239	0.2861962999328	0.147	0.09	1	"Ast"	"FIGN"	"Occipital Lobe, Visual Cortex"
"JAZF111"	0.00389481077951389	0.360637078838735	0.107	0.059	1	"Ast"	"JAZF1"	"Occipital Lobe, Visual Cortex"
"ARHGEF129"	0.00389735319394206	0.238421490533365	0.304	0.223	1	"Ast"	"ARHGEF12"	"Occipital Lobe, Visual Cortex"
"SHROOM36"	0.003961683097266	0.28332943256185	0.332	0.251	1	"Ast"	"SHROOM3"	"Occipital Lobe, Visual Cortex"
"AFF311"	0.00401846746191574	-0.567136711363833	0.107	0.16	1	"Ast"	"AFF3"	"Occipital Lobe, Visual Cortex"
"SUCLG2-AS13"	0.00407298285128827	0.416461823321927	0.138	0.084	1	"Ast"	"SUCLG2-AS1"	"Occipital Lobe, Visual Cortex"
"RAB11FIP21"	0.00421173083670132	0.22866107189914	0.117	0.066	1	"Ast"	"RAB11FIP2"	"Occipital Lobe, Visual Cortex"
"PHLPP111"	0.00421720957093727	0.312054153487929	0.448	0.352	1	"Ast"	"PHLPP1"	"Occipital Lobe, Visual Cortex"
"SPG204"	0.00424320185864289	0.378416813311368	0.102	0.056	1	"Ast"	"SPG20"	"Occipital Lobe, Visual Cortex"
"PEX5L9"	0.0042471658271832	-0.553265987400064	0.145	0.199	1	"Ast"	"PEX5L"	"Occipital Lobe, Visual Cortex"
"EPS158"	0.00427815192108318	0.333050854199616	0.168	0.108	1	"Ast"	"EPS15"	"Occipital Lobe, Visual Cortex"
"ZC3H1312"	0.00455020368893092	0.376848868176819	0.264	0.194	1	"Ast"	"ZC3H13"	"Occipital Lobe, Visual Cortex"
"UBR512"	0.00460660766569849	0.326926406732598	0.212	0.145	1	"Ast"	"UBR5"	"Occipital Lobe, Visual Cortex"
"HSP90B110"	0.00470723098078328	0.31200986337893	0.113	0.065	1	"Ast"	"HSP90B1"	"Occipital Lobe, Visual Cortex"
"SENP612"	0.00479230333866806	0.18701893391178	0.247	0.169	1	"Ast"	"SENP6"	"Occipital Lobe, Visual Cortex"
"ADD310"	0.00517108957994819	0.225564075259851	0.397	0.307	1	"Ast"	"ADD3"	"Occipital Lobe, Visual Cortex"
"PMP21"	0.00531427616313415	0.29175712871339	0.104	0.057	1	"Ast"	"PMP2"	"Occipital Lobe, Visual Cortex"
"CSGALNACT18"	0.00540798645818078	0.302198846054528	0.416	0.327	1	"Ast"	"CSGALNACT1"	"Occipital Lobe, Visual Cortex"
"MRVI12"	0.00542204796790703	0.310762004877916	0.119	0.07	1	"Ast"	"MRVI1"	"Occipital Lobe, Visual Cortex"
"ANKRD36C12"	0.0055329200559581	0.22422418885261	0.289	0.208	1	"Ast"	"ANKRD36C"	"Occipital Lobe, Visual Cortex"
"GDAP110"	0.00571453693240424	0.37826256909669	0.156	0.101	1	"Ast"	"GDAP1"	"Occipital Lobe, Visual Cortex"
"CA82"	0.00578578890680792	0.441012834336871	0.124	0.075	1	"Ast"	"CA8"	"Occipital Lobe, Visual Cortex"
"PON25"	0.00578677479546698	-0.452074608193622	0.161	0.217	1	"Ast"	"PON2"	"Occipital Lobe, Visual Cortex"
"AKAP72"	0.00578966758499127	0.529270049821138	0.1	0.057	1	"Ast"	"AKAP7"	"Occipital Lobe, Visual Cortex"
"YAP13"	0.0058021949902226	0.276232489002698	0.156	0.101	1	"Ast"	"YAP1"	"Occipital Lobe, Visual Cortex"
"BTRC9"	0.00588631823515337	0.302266500464978	0.125	0.075	1	"Ast"	"BTRC"	"Occipital Lobe, Visual Cortex"
"FRS23"	0.00589940318834345	0.321550143020306	0.133	0.081	1	"Ast"	"FRS2"	"Occipital Lobe, Visual Cortex"
"DIP2B12"	0.00602174955623934	0.306972592845402	0.198	0.135	1	"Ast"	"DIP2B"	"Occipital Lobe, Visual Cortex"
"FOXN39"	0.00602762764070335	0.353744106848908	0.151	0.097	1	"Ast"	"FOXN3"	"Occipital Lobe, Visual Cortex"
"LINC008944"	0.00613211704566837	0.185011810594847	0.127	0.075	1	"Ast"	"LINC00894"	"Occipital Lobe, Visual Cortex"
"SCLT112"	0.00625853389690446	0.287070557869509	0.212	0.145	1	"Ast"	"SCLT1"	"Occipital Lobe, Visual Cortex"
"PELI29"	0.00631308224344261	0.382628066340651	0.155	0.101	1	"Ast"	"PELI2"	"Occipital Lobe, Visual Cortex"
"EMC22"	0.00636679770241973	0.382457301032569	0.113	0.066	1	"Ast"	"EMC2"	"Occipital Lobe, Visual Cortex"
"PDE7B7"	0.00642205583172164	0.223695295434386	0.399	0.309	1	"Ast"	"PDE7B"	"Occipital Lobe, Visual Cortex"
"SMG66"	0.00658499369231811	0.195267311309959	0.108	0.061	1	"Ast"	"SMG6"	"Occipital Lobe, Visual Cortex"
"SCAF1112"	0.00661238348065141	0.288468998714382	0.199	0.136	1	"Ast"	"SCAF11"	"Occipital Lobe, Visual Cortex"
"SLCO1C11"	0.00662730396072763	0.332196174410228	0.223	0.154	1	"Ast"	"SLCO1C1"	"Occipital Lobe, Visual Cortex"
"UBE2K8"	0.00669181506313555	0.339960959931913	0.113	0.066	1	"Ast"	"UBE2K"	"Occipital Lobe, Visual Cortex"
"DIO2"	0.00692770799737428	0.393058688563196	0.117	0.072	1	"Ast"	"DIO2"	"Occipital Lobe, Visual Cortex"
"AC074363.19"	0.00712274074548019	0.26069081533134	0.383	0.302	1	"Ast"	"AC074363.1"	"Occipital Lobe, Visual Cortex"
"CNTNAP511"	0.00713575811350854	-0.399814827271289	0.145	0.203	1	"Ast"	"CNTNAP5"	"Occipital Lobe, Visual Cortex"
"DPH6-AS13"	0.00717164574418925	0.27616002548405	0.138	0.086	1	"Ast"	"DPH6-AS1"	"Occipital Lobe, Visual Cortex"
"ARHGAP511"	0.00719368798323565	0.284331837410746	0.351	0.273	1	"Ast"	"ARHGAP5"	"Occipital Lobe, Visual Cortex"
"ASAP111"	0.00723480599621559	0.284568748265687	0.257	0.185	1	"Ast"	"ASAP1"	"Occipital Lobe, Visual Cortex"
"MYO612"	0.0073950947626023	0.255331798553517	0.43	0.345	1	"Ast"	"MYO6"	"Occipital Lobe, Visual Cortex"
"CDKAL111"	0.00746142686554723	0.324901258442004	0.176	0.118	1	"Ast"	"CDKAL1"	"Occipital Lobe, Visual Cortex"
"ABHD29"	0.00752401501596853	0.338741198503357	0.134	0.084	1	"Ast"	"ABHD2"	"Occipital Lobe, Visual Cortex"
"ST6GALNAC39"	0.00771236336925497	0.213394501723361	0.113	0.066	1	"Ast"	"ST6GALNAC3"	"Occipital Lobe, Visual Cortex"
"PSD312"	0.00777028939449394	0.258449414484023	0.425	0.339	1	"Ast"	"PSD3"	"Occipital Lobe, Visual Cortex"
"WRN2"	0.00779109542112042	0.353341852690152	0.11	0.065	1	"Ast"	"WRN"	"Occipital Lobe, Visual Cortex"
"KIAA03192"	0.00795837584060378	0.336707040999007	0.139	0.088	1	"Ast"	"KIAA0319"	"Occipital Lobe, Visual Cortex"
"SLC8A111"	0.00800634934254081	-0.490320965180345	0.144	0.196	1	"Ast"	"SLC8A1"	"Occipital Lobe, Visual Cortex"
"NKTR12"	0.00807159412745171	0.179900175605518	0.3	0.219	1	"Ast"	"NKTR"	"Occipital Lobe, Visual Cortex"
"ACTG19"	0.00810320678417607	-0.502123988323446	0.066	0.108	1	"Ast"	"ACTG1"	"Occipital Lobe, Visual Cortex"
"PAMR12"	0.00820798276352994	0.303251199486371	0.389	0.316	1	"Ast"	"PAMR1"	"Occipital Lobe, Visual Cortex"
"UBE2E37"	0.00825734013895663	0.348308223922152	0.125	0.077	1	"Ast"	"UBE2E3"	"Occipital Lobe, Visual Cortex"
"RSRC210"	0.0082765650624137	0.352332314904693	0.125	0.077	1	"Ast"	"RSRC2"	"Occipital Lobe, Visual Cortex"
"ABCD23"	0.00832875806641881	0.365957031910444	0.122	0.075	1	"Ast"	"ABCD2"	"Occipital Lobe, Visual Cortex"
"SETX10"	0.00840946952261296	0.291523039543869	0.142	0.092	1	"Ast"	"SETX"	"Occipital Lobe, Visual Cortex"
"CCSER210"	0.00843014051402533	0.254260998297629	0.156	0.102	1	"Ast"	"CCSER2"	"Occipital Lobe, Visual Cortex"
"ADGRV15"	0.00843696295788541	-0.177986056470739	0.733	0.761	1	"Ast"	"ADGRV1"	"Occipital Lobe, Visual Cortex"
"MAGI111"	0.00851114066983514	0.273917427102299	0.261	0.194	1	"Ast"	"MAGI1"	"Occipital Lobe, Visual Cortex"
"ATRX12"	0.00857895593019106	0.304817744407401	0.342	0.262	1	"Ast"	"ATRX"	"Occipital Lobe, Visual Cortex"
"SEPT44"	0.00869029325096461	-0.420544653511767	0.06	0.101	1	"Ast"	"SEPT4"	"Occipital Lobe, Visual Cortex"
"PLCB112"	0.00881630626981854	0.252361354474103	0.614	0.533	1	"Ast"	"PLCB1"	"Occipital Lobe, Visual Cortex"
"TTC7B6"	0.00903626458806852	0.317386413764497	0.117	0.072	1	"Ast"	"TTC7B"	"Occipital Lobe, Visual Cortex"
"MSI211"	0.00916847441018244	0.144423092344022	0.64	0.539	1	"Ast"	"MSI2"	"Occipital Lobe, Visual Cortex"
"RSF112"	0.00937240364209361	0.209041241437568	0.227	0.16	1	"Ast"	"RSF1"	"Occipital Lobe, Visual Cortex"
"ASPH8"	0.00941692710900089	0.232643959029876	0.332	0.255	1	"Ast"	"ASPH"	"Occipital Lobe, Visual Cortex"
"LINC011848"	0.00948489511364168	0.34766490758957	0.13	0.083	1	"Ast"	"LINC01184"	"Occipital Lobe, Visual Cortex"
"FUT10"	0.00951512456280081	0.382168775254178	0.1	0.059	1	"Ast"	"FUT10"	"Occipital Lobe, Visual Cortex"
"ZMYM48"	0.0095521755849235	0.212972618758791	0.121	0.074	1	"Ast"	"ZMYM4"	"Occipital Lobe, Visual Cortex"
"EPN210"	0.00985042298470629	0.332982098375925	0.181	0.126	1	"Ast"	"EPN2"	"Occipital Lobe, Visual Cortex"
"PTCHD1-AS9"	0.00991446666807571	0.322069953453566	0.175	0.118	1	"Ast"	"PTCHD1-AS"	"Occipital Lobe, Visual Cortex"
"MIR99AHG12"	0.00992199006407919	0.264257968181876	0.646	0.582	1	"Ast"	"MIR99AHG"	"Occipital Lobe, Visual Cortex"
"FMNL212"	0.00995067320870006	0.23609076500259	0.519	0.433	1	"Ast"	"FMNL2"	"Occipital Lobe, Visual Cortex"
"ID42"	0.0100536901957953	-0.607236324937551	0.082	0.124	1	"Ast"	"ID4"	"Occipital Lobe, Visual Cortex"
"LSM14A6"	0.010096590342522	0.213308847434318	0.125	0.077	1	"Ast"	"LSM14A"	"Occipital Lobe, Visual Cortex"
"SMYD312"	0.0102009968675726	0.205483898483916	0.368	0.282	1	"Ast"	"SMYD3"	"Occipital Lobe, Visual Cortex"
"LDB27"	0.0102525068503092	-0.379552546674366	0.108	0.158	1	"Ast"	"LDB2"	"Occipital Lobe, Visual Cortex"
