"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"SUPT3H2"	0.252494547393827	-0.322602593114617	0.209	0.308	1	"Neur"	"SUPT3H"	"70-80"	"male"
"PLPPR5"	0.252495917403667	0.177606903554787	0.07	0.143	1	"Neur"	"PLPPR5"	"70-80"	"male"
"ABCC5"	0.252577394010915	0.943763174835027	0.209	0.165	1	"Neur"	"ABCC5"	"70-80"	"male"
"YWHAB1"	0.252746039368352	0.774295034118135	0.209	0.154	1	"Neur"	"YWHAB"	"70-80"	"male"
"CDC161"	0.25309019696595	-0.35708539362034	0.047	0.103	1	"Neur"	"CDC16"	"70-80"	"male"
"ZZEF1"	0.25309035047013	-0.111407134093796	0.047	0.103	1	"Neur"	"ZZEF1"	"70-80"	"male"
"LMO7"	0.253466618104602	-0.0608961642846684	0.047	0.105	1	"Neur"	"LMO7"	"70-80"	"male"
"SEPT81"	0.253721310751947	0.486484450686386	0.14	0.089	1	"Neur"	"SEPT8"	"70-80"	"male"
"ARID22"	0.253721310751947	-0.482181545995283	0.047	0.1	1	"Neur"	"ARID2"	"70-80"	"male"
"LRRN3"	0.254309171601947	0.906856712325211	0.163	0.116	1	"Neur"	"LRRN3"	"70-80"	"male"
"PHF21A2"	0.254367652729868	0.799302144660625	0.233	0.189	1	"Neur"	"PHF21A"	"70-80"	"male"
"ARL31"	0.25482960656491	0.354331128698536	0.14	0.089	1	"Neur"	"ARL3"	"70-80"	"male"
"PPP6R32"	0.255177461851789	-0.361762719123099	0.163	0.251	1	"Neur"	"PPP6R3"	"70-80"	"male"
"PCCA2"	0.255273904907642	-0.13890015441637	0.14	0.222	1	"Neur"	"PCCA"	"70-80"	"male"
"TMEM57"	0.255529889144115	-0.108080517269539	0.07	0.138	1	"Neur"	"TMEM57"	"70-80"	"male"
"PCM12"	0.255816055601272	0.197527897962731	0.209	0.335	1	"Neur"	"PCM1"	"70-80"	"male"
"CADPS1"	0.256351124026265	-0.192717804712423	0.349	0.503	1	"Neur"	"CADPS"	"70-80"	"male"
"NOS1AP"	0.25649423300939	0.0751637381209558	0.07	0.138	1	"Neur"	"NOS1AP"	"70-80"	"male"
"KTN12"	0.256633123654499	0.105303618862861	0.163	0.273	1	"Neur"	"KTN1"	"70-80"	"male"
"HACL1"	0.256724932272556	-0.0413887842048924	0.047	0.105	1	"Neur"	"HACL1"	"70-80"	"male"
"ELAVL11"	0.256725007510383	-0.172421160425131	0.047	0.105	1	"Neur"	"ELAVL1"	"70-80"	"male"
"PRDX5"	0.257485613677561	-0.320921665846562	0.047	0.103	1	"Neur"	"PRDX5"	"70-80"	"male"
"PPHLN12"	0.257491947411494	-0.404428928948848	0.07	0.132	1	"Neur"	"PPHLN1"	"70-80"	"male"
"MARCH72"	0.257503122516758	-0.318874727094104	0.07	0.135	1	"Neur"	"MARCH7"	"70-80"	"male"
"KMT2A1"	0.259083519358089	0.57752309086386	0.302	0.265	1	"Neur"	"KMT2A"	"70-80"	"male"
"ZNF804B"	0.259455502816968	-0.154202672729247	0.14	0.232	1	"Neur"	"ZNF804B"	"70-80"	"male"
"DHX57"	0.26001228909957	0.11935833754258	0.047	0.105	1	"Neur"	"DHX57"	"70-80"	"male"
"SF12"	0.26015071546825	0.867781298495717	0.163	0.114	1	"Neur"	"SF1"	"70-80"	"male"
"SP4"	0.260299783176159	0.396251937377431	0.116	0.07	1	"Neur"	"SP4"	"70-80"	"male"
"CSTB1"	0.260421967824746	-0.204979750069501	0.047	0.1	1	"Neur"	"CSTB"	"70-80"	"male"
"PDXK1"	0.260816622973923	0.676365772111343	0.14	0.092	1	"Neur"	"PDXK"	"70-80"	"male"
"ARHGEF31"	0.260952681401081	-0.322546816762928	0.07	0.132	1	"Neur"	"ARHGEF3"	"70-80"	"male"
"WSB12"	0.261095323297496	0.153046731055855	0.256	0.378	1	"Neur"	"WSB1"	"70-80"	"male"
"COL19A11"	0.261415725283668	-0.461612948054191	0.07	0.13	1	"Neur"	"COL19A1"	"70-80"	"male"
"SLITRK4"	0.261428371417784	-0.210031537606745	0.07	0.135	1	"Neur"	"SLITRK4"	"70-80"	"male"
"PPIP5K21"	0.261893427212994	-0.414011357804795	0.093	0.159	1	"Neur"	"PPIP5K2"	"70-80"	"male"
"STK32"	0.262181119760563	0.548749475057218	0.116	0.07	1	"Neur"	"STK3"	"70-80"	"male"
"PAFAH1B2"	0.26222005644587	0.0593320381531862	0.047	0.105	1	"Neur"	"PAFAH1B2"	"70-80"	"male"
"CBX5"	0.262682594434919	0.574070801471962	0.14	0.089	1	"Neur"	"CBX5"	"70-80"	"male"
"NEURL1"	0.262917865155509	0.761318943487788	0.116	0.073	1	"Neur"	"NEURL1"	"70-80"	"male"
"FAM35A1"	0.2630537856665	-0.15699098263111	0.047	0.103	1	"Neur"	"FAM35A"	"70-80"	"male"
"NARF"	0.26332874456932	0.205368917373221	0.047	0.105	1	"Neur"	"NARF"	"70-80"	"male"
"CYTH12"	0.263501922098673	1.0170989547392	0.116	0.076	1	"Neur"	"CYTH1"	"70-80"	"male"
"TUBA1A1"	0.263520276694316	-0.1457242883275	0.209	0.324	1	"Neur"	"TUBA1A"	"70-80"	"male"
"MAMDC22"	0.263569342661763	-0.300782538978905	0.093	0.165	1	"Neur"	"MAMDC2"	"70-80"	"male"
"HACD31"	0.263569393277837	-0.234368388310988	0.093	0.165	1	"Neur"	"HACD3"	"70-80"	"male"
"SLC25A292"	0.264151607884751	0.125001785769609	0.07	0.141	1	"Neur"	"SLC25A29"	"70-80"	"male"
"DPH6-AS11"	0.264161310739912	0.647131523219461	0.116	0.073	1	"Neur"	"DPH6-AS1"	"70-80"	"male"
"DAP31"	0.26444066334126	0.185110149440478	0.047	0.105	1	"Neur"	"DAP3"	"70-80"	"male"
"CCND2"	0.26444066334126	0.0213515241900415	0.047	0.105	1	"Neur"	"CCND2"	"70-80"	"male"
"NFASC1"	0.264516418237021	0.648969213524941	0.233	0.184	1	"Neur"	"NFASC"	"70-80"	"male"
"USP22"	0.264975464229698	-0.202517650442692	0.14	0.23	1	"Neur"	"USP22"	"70-80"	"male"
"DENND6A"	0.265304081694064	-0.212104094222115	0.047	0.103	1	"Neur"	"DENND6A"	"70-80"	"male"
"DTD1"	0.265449140046917	-0.419111276265989	0.07	0.13	1	"Neur"	"DTD1"	"70-80"	"male"
"UVRAG2"	0.265490835197709	0.116452404358789	0.093	0.176	1	"Neur"	"UVRAG"	"70-80"	"male"
"SETBP12"	0.266001637289166	-0.174447138662863	0.209	0.305	1	"Neur"	"SETBP1"	"70-80"	"male"
"PPP1R14A"	0.266098757735284	-0.430122133656113	0.047	0.1	1	"Neur"	"PPP1R14A"	"70-80"	"male"
"SMURF12"	0.266464093248984	-0.29010949880172	0.07	0.13	1	"Neur"	"SMURF1"	"70-80"	"male"
"WNK21"	0.267154731031324	-0.276896137710592	0.116	0.195	1	"Neur"	"WNK2"	"70-80"	"male"
"CREG2"	0.26756775829715	-0.197026900494786	0.047	0.103	1	"Neur"	"CREG2"	"70-80"	"male"
"GLB1"	0.26756775829715	-0.144181164115067	0.047	0.103	1	"Neur"	"GLB1"	"70-80"	"male"
"SAT22"	0.268441683012804	-0.520457640952495	0.093	0.154	1	"Neur"	"SAT2"	"70-80"	"male"
"ACAT1"	0.268502190456765	-0.266771338798824	0.07	0.13	1	"Neur"	"ACAT1"	"70-80"	"male"
"KMT2C2"	0.269094949906947	0.127182215941522	0.186	0.284	1	"Neur"	"KMT2C"	"70-80"	"male"
"NBEAL12"	0.269146185636135	-0.475252452314293	0.14	0.208	1	"Neur"	"NBEAL1"	"70-80"	"male"
"PPIL2"	0.269175610600833	0.894047942206025	0.116	0.073	1	"Neur"	"PPIL2"	"70-80"	"male"
"TMEM1312"	0.26920307620338	0.0115503813735682	0.093	0.162	1	"Neur"	"TMEM131"	"70-80"	"male"
"GBAS1"	0.269274068778404	-0.126586730756675	0.047	0.103	1	"Neur"	"GBAS"	"70-80"	"male"
"ARHGAP212"	0.269279598172409	0.0723631117552701	0.256	0.373	1	"Neur"	"ARHGAP21"	"70-80"	"male"
"CCDC1481"	0.269545219853116	-0.361472548013452	0.047	0.1	1	"Neur"	"CCDC148"	"70-80"	"male"
"U2SURP2"	0.269811162437849	-0.194334209836085	0.116	0.192	1	"Neur"	"U2SURP"	"70-80"	"male"
"SGK12"	0.270504664347332	0.313000713001524	0.186	0.292	1	"Neur"	"SGK1"	"70-80"	"male"
"UBA61"	0.271421641750012	-0.114583217116084	0.07	0.135	1	"Neur"	"UBA6"	"70-80"	"male"
"TUBA1B2"	0.271699626153172	-0.407061017113193	0.186	0.278	1	"Neur"	"TUBA1B"	"70-80"	"male"
"MYO1D1"	0.272420439109471	0.519278582409804	0.233	0.178	1	"Neur"	"MYO1D"	"70-80"	"male"
"GOLGA8A"	0.272435170434393	-0.173710875038143	0.07	0.135	1	"Neur"	"GOLGA8A"	"70-80"	"male"
"SCFD12"	0.272574680119663	0.282568413379178	0.093	0.168	1	"Neur"	"SCFD1"	"70-80"	"male"
"OGDH1"	0.273022506242464	-0.349262839001802	0.047	0.1	1	"Neur"	"OGDH"	"70-80"	"male"
"HHIP"	0.273284715302467	-0.0253217090875638	0.047	0.103	1	"Neur"	"HHIP"	"70-80"	"male"
"GNG72"	0.273451285988016	-0.102699009544569	0.07	0.135	1	"Neur"	"GNG7"	"70-80"	"male"
"ELAVL2"	0.274388197948682	-0.0361710171491538	0.163	0.238	1	"Neur"	"ELAVL2"	"70-80"	"male"
"FGGY2"	0.274437978536063	-0.233191272495823	0.047	0.103	1	"Neur"	"FGGY"	"70-80"	"male"
"KIAA1324"	0.275015893938889	0.591331867906311	0.14	0.092	1	"Neur"	"KIAA1324"	"70-80"	"male"
"PRDX11"	0.275769840523106	0.380165441005878	0.186	0.13	1	"Neur"	"PRDX1"	"70-80"	"male"
"SBNO1"	0.275793206960384	1.04072609799949	0.14	0.097	1	"Neur"	"SBNO1"	"70-80"	"male"
"DSCAML1"	0.276332545203535	0.236640651199739	0.14	0.227	1	"Neur"	"DSCAML1"	"70-80"	"male"
"CLCN71"	0.276530188050674	-0.140362315387472	0.047	0.1	1	"Neur"	"CLCN7"	"70-80"	"male"
"ADCY9"	0.276665001520088	0.00852232237051176	0.07	0.132	1	"Neur"	"ADCY9"	"70-80"	"male"
"MED271"	0.276754700129932	-0.0301996201308826	0.047	0.103	1	"Neur"	"MED27"	"70-80"	"male"
"LRPPRC2"	0.276800953141769	-0.416260069157482	0.07	0.127	1	"Neur"	"LRPPRC"	"70-80"	"male"
"SPPL2B1"	0.277706212619814	-0.00968628619666267	0.047	0.1	1	"Neur"	"SPPL2B"	"70-80"	"male"
"ZCCHC14"	0.278219064300841	0.131971836266487	0.07	0.132	1	"Neur"	"ZCCHC14"	"70-80"	"male"
"MEAF6"	0.280254594188691	0.00669567371304569	0.047	0.103	1	"Neur"	"MEAF6"	"70-80"	"male"
"CSGALNACT12"	0.280932847403355	0.781573435102182	0.186	0.143	1	"Neur"	"CSGALNACT1"	"70-80"	"male"
"AGAP4"	0.281254619733798	0.0500251550182088	0.047	0.1	1	"Neur"	"AGAP4"	"70-80"	"male"
"WDR591"	0.281427723076914	0.159144145052359	0.047	0.103	1	"Neur"	"WDR59"	"70-80"	"male"
"CELF3"	0.281427878703585	0.0573197215936938	0.047	0.103	1	"Neur"	"CELF3"	"70-80"	"male"
"QRICH1"	0.281427878703585	0.161570263400601	0.047	0.103	1	"Neur"	"QRICH1"	"70-80"	"male"
"PNCK"	0.281673465220399	-0.0641663639291129	0.07	0.135	1	"Neur"	"PNCK"	"70-80"	"male"
"TRIM331"	0.281816246584029	0.0843840231862869	0.116	0.197	1	"Neur"	"TRIM33"	"70-80"	"male"
"LANCL11"	0.281988796059201	0.0346698006509345	0.116	0.195	1	"Neur"	"LANCL1"	"70-80"	"male"
"RASA22"	0.282019972757773	0.369160422641003	0.116	0.205	1	"Neur"	"RASA2"	"70-80"	"male"
"UQCR101"	0.282123328965143	-0.559447759044841	0.07	0.124	1	"Neur"	"UQCR10"	"70-80"	"male"
"DLGAP41"	0.282404009588898	-0.0405611036545419	0.093	0.168	1	"Neur"	"DLGAP4"	"70-80"	"male"
"SPP12"	0.283046547925083	0.46939007796932	0.209	0.157	1	"Neur"	"SPP1"	"70-80"	"male"
"PIK3C31"	0.283491784501355	0.334821334639168	0.07	0.138	1	"Neur"	"PIK3C3"	"70-80"	"male"
"FAF12"	0.283567200590596	0.129995886924019	0.233	0.373	1	"Neur"	"FAF1"	"70-80"	"male"
"FANCL"	0.283637382085134	-0.0775461203045938	0.047	0.1	1	"Neur"	"FANCL"	"70-80"	"male"
"DIRC21"	0.28483383493357	-0.194305873934922	0.047	0.1	1	"Neur"	"DIRC2"	"70-80"	"male"
"GABRA21"	0.285212627383539	-0.371708531683647	0.093	0.157	1	"Neur"	"GABRA2"	"70-80"	"male"
"PLXDC22"	0.286001061741862	0.497298452294244	0.256	0.205	1	"Neur"	"PLXDC2"	"70-80"	"male"
"DOCK71"	0.286192856149782	-0.185081274537846	0.093	0.157	1	"Neur"	"DOCK7"	"70-80"	"male"
"EIF2AK21"	0.286257708009264	-0.201953561661503	0.07	0.13	1	"Neur"	"EIF2AK2"	"70-80"	"male"
"CCNI2"	0.28703626671184	-0.0839181990390074	0.186	0.281	1	"Neur"	"CCNI"	"70-80"	"male"
"FSD1"	0.287238004359377	1.03979452758346	0.116	0.073	1	"Neur"	"FSD1"	"70-80"	"male"
"UQCRH"	0.287326293084499	-0.329465823620164	0.07	0.13	1	"Neur"	"UQCRH"	"70-80"	"male"
"TET22"	0.288443654155869	-0.154153729657813	0.047	0.1	1	"Neur"	"TET2"	"70-80"	"male"
"OPA11"	0.289263809485291	-0.0926622654096927	0.07	0.132	1	"Neur"	"OPA1"	"70-80"	"male"
"GAP43"	0.289485565515164	0.47090999677762	0.186	0.13	1	"Neur"	"GAP43"	"70-80"	"male"
"SLC12A2"	0.289624303707194	-0.366625095838525	0.07	0.127	1	"Neur"	"SLC12A2"	"70-80"	"male"
"PPIG2"	0.289931664392967	0.656508840828105	0.279	0.235	1	"Neur"	"PPIG"	"70-80"	"male"
"KIF13A2"	0.290548183771418	-0.275186014101783	0.07	0.13	1	"Neur"	"KIF13A"	"70-80"	"male"
"NFKB11"	0.290910257042061	0.935174549939015	0.14	0.095	1	"Neur"	"NFKB1"	"70-80"	"male"
"FAM19A21"	0.291519131184834	0.238395681847697	0.442	0.362	1	"Neur"	"FAM19A2"	"70-80"	"male"
"PPP2CB1"	0.291799960683841	-0.209970001726868	0.07	0.127	1	"Neur"	"PPP2CB"	"70-80"	"male"
"RP11-405A12.2"	0.291832970632933	0.126271623401957	0.093	0.165	1	"Neur"	"RP11-405A12.2"	"70-80"	"male"
"KIF9-AS11"	0.292101059602887	0.0728346598917189	0.093	0.17	1	"Neur"	"KIF9-AS1"	"70-80"	"male"
"CACNA1C1"	0.29245816257444	0.0323724744224085	0.279	0.427	1	"Neur"	"CACNA1C"	"70-80"	"male"
"TRPM72"	0.292470960650002	0.0862198110100878	0.093	0.168	1	"Neur"	"TRPM7"	"70-80"	"male"
"MEGF92"	0.293016581041223	-0.291832787473202	0.07	0.124	1	"Neur"	"MEGF9"	"70-80"	"male"
"KATNBL12"	0.294373164259667	0.116156237316211	0.116	0.197	1	"Neur"	"KATNBL1"	"70-80"	"male"
"CDC371"	0.294528288238717	-0.092726179026656	0.047	0.1	1	"Neur"	"CDC37"	"70-80"	"male"
"GPM6A2"	0.29473633691518	0.256017089439711	0.651	0.751	1	"Neur"	"GPM6A"	"70-80"	"male"
"PLLP"	0.295383810735643	0.719083223378048	0.116	0.076	1	"Neur"	"PLLP"	"70-80"	"male"
"TTC191"	0.295828700613599	-0.408307467191544	0.093	0.154	1	"Neur"	"TTC19"	"70-80"	"male"
"PACS12"	0.296458422422037	0.734183306590055	0.209	0.168	1	"Neur"	"PACS1"	"70-80"	"male"
"DPF31"	0.296986058852053	-0.00437880682815694	0.047	0.1	1	"Neur"	"DPF3"	"70-80"	"male"
"RBM52"	0.297993974275611	0.0549607790383879	0.116	0.186	1	"Neur"	"RBM5"	"70-80"	"male"
"LAMA2"	0.298041428407493	0.602819944848451	0.116	0.076	1	"Neur"	"LAMA2"	"70-80"	"male"
"RBM392"	0.298132841575736	-0.0898228471958438	0.163	0.257	1	"Neur"	"RBM39"	"70-80"	"male"
"SLC25A271"	0.298219992708903	0.0395548001366653	0.047	0.1	1	"Neur"	"SLC25A27"	"70-80"	"male"
"SLC12A5"	0.298710616441699	0.119880430958182	0.093	0.165	1	"Neur"	"SLC12A5"	"70-80"	"male"
"ZMYND82"	0.298874833171795	0.00293717011810823	0.163	0.254	1	"Neur"	"ZMYND8"	"70-80"	"male"
"PLEKHA62"	0.299314628019473	0.0973634519785842	0.093	0.168	1	"Neur"	"PLEKHA6"	"70-80"	"male"
"MUM12"	0.299697635955347	0.313345655213213	0.07	0.135	1	"Neur"	"MUM1"	"70-80"	"male"
"XPO7"	0.299697696901874	1.00915169240224	0.163	0.124	1	"Neur"	"XPO7"	"70-80"	"male"
"USP11"	0.300617560651891	-0.0655410061436195	0.116	0.189	1	"Neur"	"USP11"	"70-80"	"male"
"PHIP2"	0.30088361944281	0.0235801811349905	0.256	0.384	1	"Neur"	"PHIP"	"70-80"	"male"
"MAP2K52"	0.301167477913184	0.113738895179781	0.163	0.249	1	"Neur"	"MAP2K5"	"70-80"	"male"
"DCTN2"	0.301942476817037	0.037042910737703	0.047	0.1	1	"Neur"	"DCTN2"	"70-80"	"male"
"HGS"	0.302057952589479	0.636581229863107	0.116	0.076	1	"Neur"	"HGS"	"70-80"	"male"
"GALNT111"	0.302243270723381	0.154118648439125	0.07	0.132	1	"Neur"	"GALNT11"	"70-80"	"male"
"ZNF280D2"	0.302340326941929	-0.0304438229201283	0.186	0.273	1	"Neur"	"ZNF280D"	"70-80"	"male"
"KCNB2"	0.302412416729493	0.430355191034005	0.163	0.265	1	"Neur"	"KCNB2"	"70-80"	"male"
"YLPM11"	0.303065354493758	-0.0692902740987733	0.093	0.162	1	"Neur"	"YLPM1"	"70-80"	"male"
"CTDSPL1"	0.303157568840859	-0.426579305207426	0.116	0.178	1	"Neur"	"CTDSPL"	"70-80"	"male"
"CACNA1B1"	0.303432698326842	0.083661501519777	0.326	0.505	1	"Neur"	"CACNA1B"	"70-80"	"male"
"HSP90AA12"	0.303717774314124	0.664859699469877	0.395	0.384	1	"Neur"	"HSP90AA1"	"70-80"	"male"
"SYT16"	0.304072633349989	0.0350746116144427	0.093	0.162	1	"Neur"	"SYT16"	"70-80"	"male"
"NUDT31"	0.304188835613563	0.411630495613574	0.163	0.114	1	"Neur"	"NUDT3"	"70-80"	"male"
"B4GALNT41"	0.304422794148396	-0.110015433612385	0.093	0.159	1	"Neur"	"B4GALNT4"	"70-80"	"male"
"RAB6A2"	0.304443735304081	-0.208189704528084	0.14	0.214	1	"Neur"	"RAB6A"	"70-80"	"male"
"EIF3E2"	0.3056453355365	-0.266886277022892	0.07	0.127	1	"Neur"	"EIF3E"	"70-80"	"male"
"PDIA2"	0.305904097532175	-0.176304633110093	0.07	0.13	1	"Neur"	"PDIA2"	"70-80"	"male"
"RNF1451"	0.306047957221112	-0.313464424025888	0.093	0.154	1	"Neur"	"RNF145"	"70-80"	"male"
"EDF11"	0.306094167439573	0.0859258089577795	0.093	0.162	1	"Neur"	"EDF1"	"70-80"	"male"
"NMD31"	0.306208068973021	-0.247848843519002	0.07	0.127	1	"Neur"	"NMD3"	"70-80"	"male"
"ARL6IP51"	0.307595010867895	-0.494443200839025	0.07	0.124	1	"Neur"	"ARL6IP5"	"70-80"	"male"
"NCOR12"	0.308125103462209	0.304663125963909	0.163	0.254	1	"Neur"	"NCOR1"	"70-80"	"male"
"PRICKLE1"	0.308465930109285	0.477330005271117	0.163	0.116	1	"Neur"	"PRICKLE1"	"70-80"	"male"
"GCC22"	0.309119701707508	0.997680147578063	0.209	0.173	1	"Neur"	"GCC2"	"70-80"	"male"
"PDE7A1"	0.309598946981852	-0.102441749561131	0.07	0.127	1	"Neur"	"PDE7A"	"70-80"	"male"
"MYO62"	0.309883863141262	-0.234344135921691	0.093	0.157	1	"Neur"	"MYO6"	"70-80"	"male"
"ENSA1"	0.309921984135097	0.197873972724502	0.14	0.224	1	"Neur"	"ENSA"	"70-80"	"male"
"SPCS21"	0.309954347542481	0.69599457955556	0.186	0.141	1	"Neur"	"SPCS2"	"70-80"	"male"
"PTPN21"	0.310734709755781	-0.0993372295007066	0.07	0.127	1	"Neur"	"PTPN2"	"70-80"	"male"
"DGKI"	0.311557678191765	-0.198723459339889	0.233	0.327	1	"Neur"	"DGKI"	"70-80"	"male"
"NUTM2A-AS12"	0.311581998975058	-0.298948168805397	0.163	0.235	1	"Neur"	"NUTM2A-AS1"	"70-80"	"male"
"TP53BP11"	0.311589659782919	-0.0392118009066227	0.093	0.159	1	"Neur"	"TP53BP1"	"70-80"	"male"
"CHIC11"	0.311638035602215	0.333205588771013	0.116	0.073	1	"Neur"	"CHIC1"	"70-80"	"male"
"CCPG11"	0.311856797080894	-0.0370241646972265	0.14	0.222	1	"Neur"	"CCPG1"	"70-80"	"male"
"ZDBF2"	0.312828944850779	0.464734566708505	0.14	0.095	1	"Neur"	"ZDBF2"	"70-80"	"male"
"SEPT111"	0.312900982241558	0.803086835236946	0.209	0.168	1	"Neur"	"SEPT11"	"70-80"	"male"
"DOK6"	0.313249871589698	-0.0486023143688035	0.163	0.254	1	"Neur"	"DOK6"	"70-80"	"male"
"BEX1"	0.313512862675035	-0.0144746675693481	0.14	0.224	1	"Neur"	"BEX1"	"70-80"	"male"
"SYNE12"	0.313855515643296	-0.0477896747789996	0.465	0.616	1	"Neur"	"SYNE1"	"70-80"	"male"
"NGLY1"	0.314158411062583	0.0845292129175721	0.07	0.127	1	"Neur"	"NGLY1"	"70-80"	"male"
"COX4I12"	0.314390121916545	-0.29507012136663	0.093	0.154	1	"Neur"	"COX4I1"	"70-80"	"male"
"FAM171B1"	0.314816912579805	0.203598056272406	0.14	0.216	1	"Neur"	"FAM171B"	"70-80"	"male"
"SON2"	0.31502324973395	0.0722735697257499	0.209	0.324	1	"Neur"	"SON"	"70-80"	"male"
"ULK21"	0.315734584040786	-0.0455380642141761	0.093	0.159	1	"Neur"	"ULK2"	"70-80"	"male"
"UBE2B2"	0.315887494488244	0.823486227720743	0.233	0.186	1	"Neur"	"UBE2B"	"70-80"	"male"
"SERP2"	0.316187134988613	0.523451734490927	0.14	0.097	1	"Neur"	"SERP2"	"70-80"	"male"
"KIAA1549L"	0.316334665508462	-0.00735782712467015	0.093	0.162	1	"Neur"	"KIAA1549L"	"70-80"	"male"
"TMEM59L1"	0.317389372897202	0.293445761894043	0.163	0.246	1	"Neur"	"TMEM59L"	"70-80"	"male"
"STIM11"	0.318761946753422	0.072751647231228	0.07	0.127	1	"Neur"	"STIM1"	"70-80"	"male"
"ATXN22"	0.318776743600472	0.34179987836974	0.163	0.249	1	"Neur"	"ATXN2"	"70-80"	"male"
"TRPC4AP2"	0.319450111956148	0.238799631813339	0.093	0.162	1	"Neur"	"TRPC4AP"	"70-80"	"male"
"AGFG11"	0.319565407754534	0.645401801049419	0.116	0.078	1	"Neur"	"AGFG1"	"70-80"	"male"
"LRRC16A2"	0.319679097721377	-0.283470580115868	0.093	0.154	1	"Neur"	"LRRC16A"	"70-80"	"male"
"UBE2Z"	0.31987692179007	0.679498457188233	0.116	0.076	1	"Neur"	"UBE2Z"	"70-80"	"male"
"KIF1A1"	0.320342448895741	-0.225792040534176	0.14	0.216	1	"Neur"	"KIF1A"	"70-80"	"male"
"GFPT1"	0.320636688854213	0.594306775287258	0.163	0.119	1	"Neur"	"GFPT1"	"70-80"	"male"
"TRANK11"	0.321080161973134	-0.0359619416705819	0.07	0.127	1	"Neur"	"TRANK1"	"70-80"	"male"
"C16orf521"	0.321661368133004	-0.145447053173461	0.07	0.127	1	"Neur"	"C16orf52"	"70-80"	"male"
"CDH41"	0.32246731674298	-0.189767237961107	0.093	0.157	1	"Neur"	"CDH4"	"70-80"	"male"
"TTC142"	0.322697780504896	-0.254455802732556	0.186	0.262	1	"Neur"	"TTC14"	"70-80"	"male"
"SCG31"	0.323586011880436	-0.309652090894505	0.07	0.122	1	"Neur"	"SCG3"	"70-80"	"male"
"BMPER"	0.323699589541229	0.399651419881192	0.14	0.097	1	"Neur"	"BMPER"	"70-80"	"male"
"LMCD1-AS11"	0.323822799169013	-0.328184220185802	0.07	0.124	1	"Neur"	"LMCD1-AS1"	"70-80"	"male"
"TMEM50B"	0.323822799169013	-0.205800364539576	0.07	0.124	1	"Neur"	"TMEM50B"	"70-80"	"male"
"NBL1"	0.324180791201616	-0.430608936104187	0.07	0.122	1	"Neur"	"NBL1"	"70-80"	"male"
"ZNF1061"	0.324336089045936	0.248258333674037	0.116	0.073	1	"Neur"	"ZNF106"	"70-80"	"male"
"HECW1"	0.324336809542355	0.540601531611349	0.186	0.141	1	"Neur"	"HECW1"	"70-80"	"male"
"ZNF4512"	0.326102199662646	-0.210297276487921	0.093	0.154	1	"Neur"	"ZNF451"	"70-80"	"male"
"NEGR11"	0.326348327246153	0.468263691298337	0.628	0.695	1	"Neur"	"NEGR1"	"70-80"	"male"
"VPS281"	0.326567090037915	-0.220654439579252	0.07	0.122	1	"Neur"	"VPS28"	"70-80"	"male"
"CACNA1A2"	0.326707172756551	0.138248070300889	0.302	0.457	1	"Neur"	"CACNA1A"	"70-80"	"male"
"FKBP3"	0.326923695940848	0.361684405410159	0.163	0.116	1	"Neur"	"FKBP3"	"70-80"	"male"
"ADCY1"	0.327031192556354	0.850522874873421	0.163	0.122	1	"Neur"	"ADCY1"	"70-80"	"male"
"CFAP161"	0.327196181547295	0.717205923570054	0.116	0.078	1	"Neur"	"CFAP161"	"70-80"	"male"
"PRR16"	0.327530644049112	0.0611565132866243	0.163	0.232	1	"Neur"	"PRR16"	"70-80"	"male"
"GLCCI12"	0.328261657647431	0.828676989982469	0.186	0.143	1	"Neur"	"GLCCI1"	"70-80"	"male"
"BIRC62"	0.328348421946436	0.170793250103509	0.279	0.4	1	"Neur"	"BIRC6"	"70-80"	"male"
"ISPD"	0.328559875362502	0.37629559826123	0.163	0.114	1	"Neur"	"ISPD"	"70-80"	"male"
"TACC12"	0.328721646332376	0.72786881560373	0.163	0.124	1	"Neur"	"TACC1"	"70-80"	"male"
"MAST1"	0.329345127642446	-0.186024150720089	0.093	0.154	1	"Neur"	"MAST1"	"70-80"	"male"
"CERCAM2"	0.329725421554012	0.312396508167358	0.209	0.157	1	"Neur"	"CERCAM"	"70-80"	"male"
"SLCO1A2"	0.329751031187779	0.450926069947126	0.116	0.076	1	"Neur"	"SLCO1A2"	"70-80"	"male"
"DTX3"	0.331373766529227	-0.202482838076319	0.07	0.122	1	"Neur"	"DTX3"	"70-80"	"male"
"SHFM12"	0.331482223528067	0.927216732207307	0.163	0.127	1	"Neur"	"SHFM1"	"70-80"	"male"
"ZNF7041"	0.331595878140618	-0.00345583971750107	0.163	0.257	1	"Neur"	"ZNF704"	"70-80"	"male"
"ACTR21"	0.332142135865299	-0.0218875293663181	0.07	0.124	1	"Neur"	"ACTR2"	"70-80"	"male"
"RTF1"	0.332142135865299	-0.127891130032465	0.07	0.124	1	"Neur"	"RTF1"	"70-80"	"male"
"LCORL2"	0.332289099631164	0.529004640051173	0.233	0.186	1	"Neur"	"LCORL"	"70-80"	"male"
"RP11-514P8.61"	0.332608714002551	-0.150172283688859	0.093	0.154	1	"Neur"	"RP11-514P8.6"	"70-80"	"male"
